output,driver,S1,S1_conf,ST,ST_conf,S2,S2_conf
Ci(lcst),Tair-CO2,,,,,0.006419924817693656,0.0067421438790490045
Ci(lcst),Tair-Ps,,,,,0.002685157186009342,0.005508526540559112
Ci(lcst),VPD-CO2,,,,,0.0424805905432592,0.011133482762582343
Ci(lcst),VPD-Ps,,,,,0.001665072470571462,0.009159114618482936
Ci(lcst),CO2-Ps,,,,,0.001327142431871155,0.009191249816454488
Ci(cap),PPFD,0.0014268565682134333,0.0009163071674157719,0.006664701301887766,0.00043435201152800283,,
Ci(cap),Tair,0.10489279497831473,0.0040450690764061836,0.12070788369821311,0.0015450718691114185,,
Ci(cap),VPD,0.15441259116857223,0.004456894544831913,0.17665894389008507,0.002386176003027308,,
Ci(cap),CO2,0.3335739899347202,0.005331768575332015,0.39295593989170935,0.004701016660287129,,
Ci(cap),Ps,0.33771876235380405,0.004940115372531411,0.38022709417486433,0.004126838946819285,,
Ci(cap),PPFD-Tair,,,,,0.0003882382453640615,0.0015724431840475755
Ci(cap),PPFD-VPD,,,,,-0.00015972211227299749,0.0014876046710118461
Ci(cap),PPFD-CO2,,,,,0.00024252299286675605,0.001611404466879384
Ci(cap),PPFD-Ps,,,,,0.0011147702663586445,0.0017315871673916898
Ci(cap),Tair-VPD,,,,,0.001259131008151032,0.005274879441187133
Ci(cap),Tair-CO2,,,,,0.006764528916044121,0.006293828610523482
Ci(cap),Tair-Ps,,,,,0.0022635497414451033,0.006221007352241008
Ci(cap),VPD-CO2,,,,,0.014884541521750894,0.007838585230941553
Ci(cap),VPD-Ps,,,,,0.001222780203825491,0.007229704567541879
Ci(cap),CO2-Ps,,,,,0.03150522952554369,0.009416832612233769
Ci(mes),PPFD,0.0014168050538793727,0.0007049428443388176,0.004012260835813795,0.00017203335817201756,,
Ci(mes),Tair,0.09859815956480972,0.004417070529774644,0.16453782978725026,0.0022065068048029257,,
Ci(mes),VPD,0.16235359589972595,0.0050318651875857654,0.21104677542749276,0.0034613929701639568,,
Ci(mes),CO2,0.3527682352898582,0.006073593610608814,0.4307268038406304,0.005526878503004975,,
Ci(mes),Ps,0.26138763429312917,0.005606120801904215,0.3425053409511516,0.00459335506555256,,
Ci(mes),PPFD-Tair,,,,,0.000832712276269354,0.0010355697295046126
Ci(mes),PPFD-VPD,,,,,0.00017236108739901446,0.0010236451529644596
Ci(mes),PPFD-CO2,,,,,0.0005950674978816295,0.0012499323789028547
Ci(mes),PPFD-Ps,,,,,0.0002727672885854959,0.0010901372709433135
Ci(mes),Tair-VPD,,,,,0.01000797516930077,0.006623088412810806
Ci(mes),Tair-CO2,,,,,0.010767669842771777,0.007466635969479299
Ci(mes),Tair-Ps,,,,,0.02932019886165199,0.007299389617214112
Ci(mes),VPD-CO2,,,,,0.021480971777142754,0.009026193928265605
Ci(mes),VPD-Ps,,,,,0.0020025632114366587,0.00864624725505212
Ci(mes),CO2-Ps,,,,,0.03285581706563595,0.008440787465335586
Pleaf(std1),PPFD,0.0017437757438387047,0.0012849282504153751,0.02491521914013097,0.0038843203170573315,,
Pleaf(std1),Tair,0.0628123658914448,0.006490166417831198,0.35083205903143494,0.016774791050758596,,
Pleaf(std1),VPD,0.030161488906350304,0.0048665926297308875,0.256648023849465,0.013535160414900105,,
Pleaf(std1),CO2,0.00017337890403923637,0.0026547036114727015,0.058214264450583156,0.003284600955159661,,
Pleaf(std1),Ps,0.44758470138904716,0.017416873003787543,0.8911357994443487,0.019617432591392273,,
Pleaf(std1),PPFD-Tair,,,,,0.0011903370201958585,0.0016561923165150808
Pleaf(std1),PPFD-VPD,,,,,0.0013436295188753687,0.0023107239677110573
Pleaf(std1),PPFD-CO2,,,,,9.615049932790054e-05,0.0014988122544703636
Pleaf(std1),PPFD-Ps,,,,,0.01090352517956339,0.003290271051967042
Pleaf(std1),Tair-VPD,,,,,0.008704070013328829,0.008121641087764666
Pleaf(std1),Tair-CO2,,,,,0.0011740740335358913,0.006975327000224402
Pleaf(std1),Tair-Ps,,,,,0.17867251466118872,0.016018807974757816
Pleaf(std1),VPD-CO2,,,,,0.002035960350082218,0.006642555902543683
Pleaf(std1),VPD-Ps,,,,,0.15265644049157812,0.017417037654648495
Pleaf(std1),CO2-Ps,,,,,0.014053385555698239,0.0060845590978333385
Pleaf(tuz),PPFD,0.011916234579690689,0.0015411093979590426,0.02080280845138271,0.0008494379053322775,,
Pleaf(tuz),Tair,0.21411314981806967,0.005655224891096349,0.26852891729764755,0.0038380180946875797,,
Pleaf(tuz),VPD,0.5380741789794089,0.007996065208060569,0.6025287384405282,0.00715390847437771,,
Pleaf(tuz),CO2,0.004371987937291595,0.0013161989199241442,0.028554423194025368,0.00048320333382864515,,
Pleaf(tuz),Ps,0.13695054552169084,0.003627660863678863,0.1922715356937824,0.0024197841256681568,,
Pleaf(tuz),PPFD-Tair,,,,,0.0015955096365570243,0.0020852927022966803
Pleaf(tuz),PPFD-VPD,,,,,0.0010668333436641975,0.002479587325975273
Pleaf(tuz),PPFD-CO2,,,,,0.00016689821142086298,0.002215391933389171
Pleaf(tuz),PPFD-Ps,,,,,0.0007366411290222197,0.0024702198982774
Pleaf(tuz),Tair-VPD,,,,,0.016518254833285062,0.008010352030387328
Pleaf(tuz),Tair-CO2,,,,,0.010071035807890625,0.007395260559079738
Pleaf(tuz),Tair-Ps,,,,,0.012863950274027924,0.0078593338282676
Pleaf(tuz),VPD-CO2,,,,,0.0034020523301367444,0.010458426810445575
Pleaf(tuz),VPD-Ps,,,,,0.032301445494547054,0.011995576010310174
Pleaf(tuz),CO2-Ps,,,,,0.0012337166633755725,0.0022481117296141717
Pleaf(sox1),PPFD,0.0001904236835662398,0.0009392693880766318,0.010748209624959548,0.0005950916594516764,,
Pleaf(sox1),Tair,0.5218260718521031,0.009204972879491007,0.631306195192302,0.007039340366246294,,
Pleaf(sox1),VPD,0.3311680915815912,0.006670646364635579,0.4411388383568361,0.006105921079233413,,
Pleaf(sox1),CO2,0.018875255164155686,0.0026181507538788795,0.07287270502447885,0.0018036849064983192,,
Pleaf(sox1),Ps,0.0021539262262242707,0.0010859217341502333,0.010315742226543904,0.0001916999232277304,,
Pleaf(sox1),PPFD-Tair,,,,,0.005545617854114782,0.0017280457215605555
Pleaf(sox1),PPFD-VPD,,,,,0.0004902143863917963,0.0012802220607755347
Pleaf(sox1),PPFD-CO2,,,,,9.162790807357851e-05,0.001362419603096453
Pleaf(sox1),PPFD-Ps,,,,,0.00016805264027284052,0.0013858367504881943
Pleaf(sox1),Tair-VPD,,,,,0.05851241267476248,0.010174548831345304
Pleaf(sox1),Tair-CO2,,,,,0.00808677162113645,0.011531059443593788
Pleaf(sox1),Tair-Ps,,,,,0.0035164996027568698,0.011221373236132443
Pleaf(sox1),VPD-CO2,,,,,0.01462721246451119,0.008725464304598276
Pleaf(sox1),VPD-Ps,,,,,0.0026669248851988927,0.008410853169014796
Pleaf(sox1),CO2-Ps,,,,,-0.0004926848191073464,0.0030485531810382103
Pleaf(sox2),PPFD,0.016252206289187717,0.0016090164138688428,0.02426560157547522,0.0008650477300272306,,
Pleaf(sox2),Tair,0.2633493202645739,0.006931198953892054,0.2944281234539333,0.004045703724596325,,
Pleaf(sox2),VPD,0.6194580221760145,0.008794060996313045,0.6567623024004542,0.0068178659689207615,,
Pleaf(sox2),CO2,0.02892760405311652,0.0023270911379485457,0.05185910822562085,0.0010374863258237178,,
Pleaf(sox2),Ps,0.02104511596036346,0.0016119550013319146,0.031481543362334906,0.0004889185988118318,,
Pleaf(sox2),PPFD-Tair,,,,,0.0020332250696197263,0.0023593434268774365
Pleaf(sox2),PPFD-VPD,,,,,0.0021549246587786453,0.002794767532295142
Pleaf(sox2),PPFD-CO2,,,,,0.0007562320634850427,0.0024343722930134756
Pleaf(sox2),PPFD-Ps,,,,,-0.00017694750378082283,0.0025003613513581873
Pleaf(sox2),Tair-VPD,,,,,0.01352354838023817,0.010464679432931915
Pleaf(sox2),Tair-CO2,,,,,0.006187478318710679,0.008782456181963006
Pleaf(sox2),Tair-Ps,,,,,0.0024020448736921107,0.008830689707767297
Pleaf(sox2),VPD-CO2,,,,,0.009569615925336158,0.013801160550055855
Pleaf(sox2),VPD-Ps,,,,,0.005870849019714186,0.014269805842121518
Pleaf(sox2),CO2-Ps,,,,,0.0003933303464141169,0.0035657546503932123
Pleaf(wue),PPFD,0.03467171407429361,0.0019080598611701466,0.07683907823427975,0.00196096356703382,,
Pleaf(wue),Tair,0.2943538847282214,0.005164560673792221,0.4453853841183228,0.005612398199944384,,
Pleaf(wue),VPD,0.17260951599608462,0.005027224831087394,0.3499670044727964,0.004551085799533828,,
Pleaf(wue),CO2,0.04757597492331695,0.004162447132445637,0.19403623654819216,0.004185638055464035,,
Pleaf(wue),Ps,0.21095545533365226,0.004608499439515317,0.2577932621535742,0.003218197865000587,,
Pleaf(wue),PPFD-Tair,,,,,0.014301295269923464,0.003086739754492319
Pleaf(wue),PPFD-VPD,,,,,0.004018714859726741,0.003175651366584403
Pleaf(wue),PPFD-CO2,,,,,0.002598111940499359,0.0030347156442138623
Pleaf(wue),PPFD-Ps,,,,,0.0008723863080560279,0.0030933003874510914
Pleaf(wue),Tair-VPD,,,,,0.044635077385642624,0.008297568068374643
Pleaf(wue),Tair-CO2,,,,,0.024028844913476614,0.006900387745969298
Pleaf(wue),Tair-Ps,,,,,0.009616880515671361,0.00814801602425063
Pleaf(wue),VPD-CO2,,,,,0.06508642424484637,0.006662832329978651
Pleaf(wue),VPD-Ps,,,,,0.0020706082486995903,0.007008504950779154
Pleaf(wue),CO2-Ps,,,,,0.0018046051585664802,0.005160705893996084
Pleaf(cmax),PPFD,0.00485654163626966,0.0017689443869918873,0.038248571996383936,0.0018466558964270634,,
Pleaf(cmax),Tair,0.22759705096706312,0.006507813143137702,0.573406484179972,0.007152685635543867,,
Pleaf(cmax),VPD,0.2540567924988567,0.0070614523471856155,0.6590460437855056,0.006274482670894616,,
Pleaf(cmax),CO2,0.03730877170919529,0.005710945007763651,0.32459970046940473,0.004873943595790976,,
Pleaf(cmax),Ps,0.02963181295361005,0.002640702824244198,0.078649589230652,0.0019897389900326327,,
Pleaf(cmax),PPFD-Tair,,,,,0.003270086423921015,0.0022746213699038607
Pleaf(cmax),PPFD-VPD,,,,,0.0017143068203299139,0.0024693052460411377
Pleaf(cmax),PPFD-CO2,,,,,0.0018133516464702085,0.0023099641963434388
Pleaf(cmax),PPFD-Ps,,,,,0.0016935677942221013,0.0024514093110926546
Pleaf(cmax),Tair-VPD,,,,,0.14063628196515537,0.008532003879344649
Pleaf(cmax),Tair-CO2,,,,,0.030919157150812823,0.0080053910896317
Pleaf(cmax),Tair-Ps,,,,,0.0014710898053456704,0.00754048102908635
Pleaf(cmax),VPD-CO2,,,,,0.08479193241546544,0.009454042039833348
Pleaf(cmax),VPD-Ps,,,,,0.002011234015129714,0.008764796889521986
Pleaf(cmax),CO2-Ps,,,,,-0.002918315412326695,0.007952009252223486
Pleaf(pmax),PPFD,0.012278358807997103,0.0015980091750456933,0.028480838295787944,0.0012016604617379545,,
Pleaf(pmax),Tair,0.14763686719405925,0.004954199152524325,0.25431034727881957,0.004166841752800273,,
Pleaf(pmax),VPD,0.28835674294534863,0.00577711747279115,0.4143698639183936,0.004887542219301305,,
Pleaf(pmax),CO2,0.01793940806521399,0.0036247850587882457,0.1533638874799902,0.004934732738603308,,
Pleaf(pmax),Ps,0.37572169774862013,0.0054960710277437265,0.4377593123898425,0.004117463030181861,,
Pleaf(pmax),PPFD-Tair,,,,,0.0017413461821355058,0.0024716236749183877
Pleaf(pmax),PPFD-VPD,,,,,0.00015111430971442852,0.002493622365108918
Pleaf(pmax),PPFD-CO2,,,,,0.0012322251944519302,0.0024553057171483044
Pleaf(pmax),PPFD-Ps,,,,,-7.097519398330254e-05,0.002622123159923359
Pleaf(pmax),Tair-VPD,,,,,0.01067369530614537,0.006617005196616586
Pleaf(pmax),Tair-CO2,,,,,0.01755605502740945,0.006710041909299372
Pleaf(pmax),Tair-Ps,,,,,0.0007913297732115576,0.006915227254272198
Pleaf(pmax),VPD-CO2,,,,,0.03488601966590682,0.0076710265274613516
Pleaf(pmax),VPD-Ps,,,,,0.005936460773316832,0.008967463614874695
Pleaf(pmax),CO2-Ps,,,,,0.006507689656124305,0.00492739549923639
Pleaf(cgn),PPFD,0.024709248536738383,0.0021082950696738787,0.04485254944760072,0.0012878742723177808,,
Pleaf(cgn),Tair,0.26069589986244807,0.005307964432742645,0.35881103714259716,0.005045534450813433,,
Pleaf(cgn),VPD,0.10580069964302576,0.005118447863520946,0.3054282629365137,0.004605305928673712,,
Pleaf(cgn),CO2,0.08844638578227877,0.005817335440058997,0.2997605256557211,0.005981650835337775,,
Pleaf(cgn),Ps,0.27712673731884124,0.004811971234486614,0.35006221443861146,0.004950452522961239,,
Pleaf(cgn),PPFD-Tair,,,,,0.006362122794256353,0.00259511545634677
Pleaf(cgn),PPFD-VPD,,,,,0.0009011346587970981,0.0028640712432788456
Pleaf(cgn),PPFD-CO2,,,,,0.0029581970842766647,0.002787687939373899
Pleaf(cgn),PPFD-Ps,,,,,0.0006018462812258929,0.0032962806521967857
Pleaf(cgn),Tair-VPD,,,,,0.008384266059425535,0.007253574860572433
Pleaf(cgn),Tair-CO2,,,,,0.016169746431143314,0.00762944012992793
Pleaf(cgn),Tair-Ps,,,,,0.0015912498556587273,0.008558219101573504
Pleaf(cgn),VPD-CO2,,,,,0.10384346468552956,0.007401106000344324
Pleaf(cgn),VPD-Ps,,,,,0.012307796509779756,0.007487943295345329
Pleaf(cgn),CO2-Ps,,,,,0.011912340083389927,0.006606802958111035
Pleaf(pmax2),PPFD,0.009376985841135365,0.001050396159242518,0.014811862371024031,0.000371775001178205,,
Pleaf(pmax2),Tair,0.08947965019952651,0.0031692569213927196,0.10561158019713839,0.0015126798255225198,,
Pleaf(pmax2),VPD,0.1854716748331393,0.004274754552952186,0.20167175825530517,0.0023355571722900805,,
Pleaf(pmax2),CO2,0.02865251595776164,0.0019008709611619723,0.037458339083055375,0.0006127325085645826,,
Pleaf(pmax2),Ps,0.6655593427727483,0.007132507731941657,0.6725197647720316,0.006169767298775424,,
Pleaf(pmax2),PPFD-Tair,,,,,0.0021168881259019112,0.0015951843017084529
Pleaf(pmax2),PPFD-VPD,,,,,0.000798905924343507,0.0015144912245668646
Pleaf(pmax2),PPFD-CO2,,,,,0.0005757141080983443,0.0016185805220568258
Pleaf(pmax2),PPFD-Ps,,,,,0.00032515071210448276,0.0019022773881094866
Pleaf(pmax2),Tair-VPD,,,,,0.007757586391685611,0.0040611375774260204
Pleaf(pmax2),Tair-CO2,,,,,0.0012334713313267125,0.004318125112629212
Pleaf(pmax2),Tair-Ps,,,,,0.0007070056261282431,0.0054604387804138305
Pleaf(pmax2),VPD-CO2,,,,,0.001272664088557137,0.006165954103627094
Pleaf(pmax2),VPD-Ps,,,,,0.001152555575542169,0.007822835706968708
Pleaf(pmax2),CO2-Ps,,,,,0.00075316327347974,0.003317196330243155
Pleaf(lcst),PPFD,0.00516557258039441,0.0014758114438432344,0.030985487483658286,0.001420418089935545,,
Pleaf(lcst),Tair,0.45325938510822583,0.00799309534041213,0.6810704094370035,0.00679645728314832,,
Pleaf(lcst),VPD,0.1976296427231812,0.006889231787010382,0.46528890003231765,0.006591455943847497,,
Pleaf(lcst),CO2,0.012095901443656161,0.004818897015393853,0.23415201514172226,0.005263929160383497,,
Pleaf(lcst),Ps,0.015632905569823795,0.0031697960507901463,0.12802244723678757,0.00322113066773746,,
Pleaf(lcst),PPFD-Tair,,,,,0.0024985612569380367,0.0020663143961819844
Pleaf(lcst),PPFD-VPD,,,,,0.0031632522619187142,0.002304809277961103
Pleaf(lcst),PPFD-CO2,,,,,0.0023496043450729562,0.002280648338522015
Pleaf(lcst),PPFD-Ps,,,,,0.001419144887344525,0.0022564586251787393
Pleaf(lcst),Tair-VPD,,,,,0.048035641660995804,0.010834438569265036
Pleaf(lcst),Tair-CO2,,,,,0.020826858434930456,0.011567370677521066
Pleaf(lcst),Tair-Ps,,,,,0.008940796013951681,0.01082874420441026
Pleaf(lcst),VPD-CO2,,,,,0.053679243967109436,0.009295580678043503
Pleaf(lcst),VPD-Ps,,,,,0.013684679500410697,0.008266560313503634
Pleaf(lcst),CO2-Ps,,,,,0.008901865548831073,0.006418956489257385
Pleaf(cap),PPFD,2.041322549472708e-05,0.00047272919990288295,0.0020223303130404557,0.000362793938355421,,
Pleaf(cap),Tair,0.06728332441014499,0.003195554777901872,0.12192914163454802,0.0022368382778055547,,
Pleaf(cap),VPD,0.10804498309406972,0.004177349549079851,0.1665657302187666,0.0023855419534964594,,
Pleaf(cap),CO2,0.004987993740608981,0.002509461577382933,0.08273010035862957,0.0023674179873538832,,
Pleaf(cap),Ps,0.7210207360308275,0.007234067897774585,0.8054295129969014,0.00610584071980139,,
Pleaf(cap),PPFD-Tair,,,,,1.2240236545973948e-05,0.0006282368898404422
Pleaf(cap),PPFD-VPD,,,,,-6.344744425944293e-05,0.0006531600766248075
Pleaf(cap),PPFD-CO2,,,,,-5.9578706531898326e-05,0.0006171073445724734
Pleaf(cap),PPFD-Ps,,,,,0.0001630438877828766,0.0005965500939132407
Pleaf(cap),Tair-VPD,,,,,0.0011066241336033789,0.005008549762857342
Pleaf(cap),Tair-CO2,,,,,0.0028449746010498966,0.004947569850457306
Pleaf(cap),Tair-Ps,,,,,0.0024626070264974764,0.005621158628919038
Pleaf(cap),VPD-CO2,,,,,0.005272523780772967,0.005828241815735332
Pleaf(cap),VPD-Ps,,,,,0.011147486711135413,0.0065102833196706515
Pleaf(cap),CO2-Ps,,,,,0.019585196098589663,0.003400487311094312
Pleaf(mes),PPFD,0.0020362246008458987,0.0007383694755953721,0.0059317762437229825,0.00048127725216557895,,
Pleaf(mes),Tair,0.11414870169255066,0.005474397934024319,0.3721109582146612,0.006041581731148809,,
Pleaf(mes),VPD,0.08475673129669503,0.00645565808862559,0.3281892413477169,0.004822290003949602,,
Pleaf(mes),CO2,0.017924192454509005,0.004371337663863149,0.17994797890330597,0.005365906269940442,,
Pleaf(mes),Ps,0.41374390050108567,0.0074022458550571804,0.7432480605587385,0.006650594209889619,,
Pleaf(mes),PPFD-Tair,,,,,-7.21019086612068e-05,0.0010524304289313599
Pleaf(mes),PPFD-VPD,,,,,-0.0008971839486702771,0.0010071774905617205
Pleaf(mes),PPFD-CO2,,,,,-0.0012240797517309443,0.0010129172810511005
Pleaf(mes),PPFD-Ps,,,,,0.00014092699531648156,0.0011398638915141627
Pleaf(mes),Tair-VPD,,,,,0.020996562682996142,0.006880262231029558
Pleaf(mes),Tair-CO2,,,,,0.005750495506957859,0.007398680559019177
Pleaf(mes),Tair-Ps,,,,,0.07127053277729856,0.00786060798871947
Pleaf(mes),VPD-CO2,,,,,0.003794125896010858,0.0077115913049379025
Pleaf(mes),VPD-Ps,,,,,0.07159751076787824,0.00967203132228392
Pleaf(mes),CO2-Ps,,,,,0.02343053728102701,0.0058507623738728275
