output,driver,S1,S1_conf,ST,ST_conf,S2,S2_conf
Ci(lcst),PPFD-Ps,,,,,-0.00019638798814430695,0.002154769388893811
Ci(lcst),Tair-VPD,,,,,0.01717040850942081,0.006612278656498084
Ci(lcst),Tair-CO2,,,,,0.006347569921042684,0.006469662843707968
Ci(lcst),Tair-Ps,,,,,0.0022146030143793197,0.006384724340051569
Ci(lcst),VPD-CO2,,,,,0.04178785409701907,0.011729671409698043
Ci(lcst),VPD-Ps,,,,,0.002023024219068602,0.009533352915725107
Ci(lcst),CO2-Ps,,,,,0.0010917157205386427,0.007935701261565394
Ci(cap),PPFD,0.001220300420604154,0.00099070938525074,0.0066445440847712955,0.00042408398015684307,,
Ci(cap),Tair,0.10514142095839774,0.003048884359135998,0.12083110947440814,0.001618297922878362,,
Ci(cap),VPD,0.15364858739308274,0.004409469749710927,0.1761231411046821,0.002563109220916163,,
Ci(cap),CO2,0.3318500436431306,0.006112589744387651,0.39121911042130203,0.004831486084031299,,
Ci(cap),Ps,0.3399641532582391,0.0058327797679926215,0.38290748291126736,0.00404722529834307,,
Ci(cap),PPFD-Tair,,,,,0.00041392991396849155,0.0015938905305724177
Ci(cap),PPFD-VPD,,,,,1.4145212281629904e-05,0.0015542300126335637
Ci(cap),PPFD-CO2,,,,,0.0003482034401215417,0.0017865261806387228
Ci(cap),PPFD-Ps,,,,,0.0012245439152923643,0.0016765572137627984
Ci(cap),Tair-VPD,,,,,0.00021910434740496365,0.004667321070302701
Ci(cap),Tair-CO2,,,,,0.005776176724098192,0.005301751403502943
Ci(cap),Tair-Ps,,,,,0.0014881399601763268,0.005311646856186066
Ci(cap),VPD-CO2,,,,,0.015014868789502256,0.008229021390669276
Ci(cap),VPD-Ps,,,,,0.001252285643466966,0.007219581737566404
Ci(cap),CO2-Ps,,,,,0.03182354578311897,0.009534977967256171
Ci(mes),PPFD,0.0014168050538793716,0.0005249756928986694,0.004012260835813795,0.00017840302355879125,,
Ci(mes),Tair,0.09859815956480972,0.0039512526914160795,0.16453782978725026,0.002095413004851035,,
Ci(mes),VPD,0.16235359589972595,0.004606685992437228,0.21104677542749278,0.0026805633816246867,,
Ci(mes),CO2,0.3527682352898582,0.005931165125543438,0.4307268038406304,0.005594534416630193,,
Ci(mes),Ps,0.26138763429312917,0.004524986316180583,0.3425053409511516,0.004461853811940669,,
Ci(mes),PPFD-Tair,,,,,0.000832712276269354,0.000886345847635695
Ci(mes),PPFD-VPD,,,,,0.00017236108739901446,0.0010320772124343
Ci(mes),PPFD-CO2,,,,,0.0005950674978816295,0.0011343753826923366
Ci(mes),PPFD-Ps,,,,,0.0002727672885854959,0.0009327210269114312
Ci(mes),Tair-VPD,,,,,0.010007975169300881,0.006260899162776542
Ci(mes),Tair-CO2,,,,,0.010767669842771777,0.007028443146795761
Ci(mes),Tair-Ps,,,,,0.02932019886165199,0.006422601837865037
Ci(mes),VPD-CO2,,,,,0.021480971777142754,0.009054048185659901
Ci(mes),VPD-Ps,,,,,0.0020025632114366587,0.007745659486335343
Ci(mes),CO2-Ps,,,,,0.03285581706563595,0.010079505287337908
Pleaf(std1),PPFD,0.0017437757438387047,0.0011790462758225516,0.02491521914013097,0.0036702019968013273,,
Pleaf(std1),Tair,0.06281236589144483,0.0057965250657501495,0.35083205903143494,0.01735153170174168,,
Pleaf(std1),VPD,0.030161488906350297,0.004655007585253028,0.25664802384946495,0.01488272510383067,,
Pleaf(std1),CO2,0.0001733789040392363,0.002183038516574767,0.058214264450583156,0.003726792141606491,,
Pleaf(std1),Ps,0.44758470138904716,0.015271617739966626,0.8911357994443487,0.01973937124233925,,
Pleaf(std1),PPFD-Tair,,,,,0.0011903370201958446,0.0017831867338219524
Pleaf(std1),PPFD-VPD,,,,,0.0013436295188753757,0.0024387105826896966
Pleaf(std1),PPFD-CO2,,,,,9.61504993279006e-05,0.0017005866130087746
Pleaf(std1),PPFD-Ps,,,,,0.01090352517956339,0.003897327561977663
Pleaf(std1),Tair-VPD,,,,,0.008704070013328808,0.008718651669629672
Pleaf(std1),Tair-CO2,,,,,0.0011740740335358635,0.007146103245968682
Pleaf(std1),Tair-Ps,,,,,0.17867251466118872,0.019132967062564156
Pleaf(std1),VPD-CO2,,,,,0.0020359603500822317,0.006357284939266464
Pleaf(std1),VPD-Ps,,,,,0.15265644049157812,0.01673717780685328
Pleaf(std1),CO2-Ps,,,,,0.014053385555698239,0.005929231600694438
Pleaf(tuz),PPFD,0.009828087206114429,0.001334104027090308,0.019057035122953578,0.0007060147703354531,,
Pleaf(tuz),Tair,0.19585015501173605,0.005014234919547763,0.25502087587316014,0.0037326501282927103,,
Pleaf(tuz),VPD,0.5091093202695236,0.008528284985587524,0.5873461436861793,0.006675901256094006,,
Pleaf(tuz),CO2,0.0027793601461125503,0.0018576036976345456,0.029422762829419247,0.0005059079881479591,,
Pleaf(tuz),Ps,0.16785226857601226,0.004470332622668938,0.24454523926304614,0.0032042978373698957,,
Pleaf(tuz),PPFD-Tair,,,,,0.0016907849429023125,0.001848358579960255
Pleaf(tuz),PPFD-VPD,,,,,0.0012207630293692429,0.0020618556910653655
Pleaf(tuz),PPFD-CO2,,,,,0.00044401926984687133,0.0018713356036808315
Pleaf(tuz),PPFD-Ps,,,,,0.0012262646295391477,0.0021389718130489423
Pleaf(tuz),Tair-VPD,,,,,0.015317696790276614,0.007329069708039471
Pleaf(tuz),Tair-CO2,,,,,0.011020146358795998,0.006872054975004217
Pleaf(tuz),Tair-Ps,,,,,0.018562055021375562,0.007923253324497602
Pleaf(tuz),VPD-CO2,,,,,0.004147750271972363,0.013468632704627725
Pleaf(tuz),VPD-Ps,,,,,0.046154019203456687,0.01548356810001286
Pleaf(tuz),CO2-Ps,,,,,0.0012344314723315708,0.0027866322468470474
Pleaf(sox1),PPFD,0.00019042368356624002,0.000876697972989847,0.010748209624959548,0.0005835179670543098,,
Pleaf(sox1),Tair,0.5218260718521031,0.008030047380921763,0.631306195192302,0.0061084593082357365,,
Pleaf(sox1),VPD,0.3311680915815912,0.00719232932650096,0.4411388383568361,0.005709641277195857,,
Pleaf(sox1),CO2,0.018875255164155686,0.0023001048980256017,0.07287270502447885,0.0015745600507032205,,
Pleaf(sox1),Ps,0.002153926226224271,0.0009251109565263832,0.010315742226543906,0.00019416646663042054,,
Pleaf(sox1),PPFD-Tair,,,,,0.005545617854114782,0.0016302011449592566
Pleaf(sox1),PPFD-VPD,,,,,0.0004902143863917963,0.0013060546524444345
Pleaf(sox1),PPFD-CO2,,,,,9.162790807357851e-05,0.0014056277949503738
Pleaf(sox1),PPFD-Ps,,,,,0.0001680526402728401,0.0014757790463138646
Pleaf(sox1),Tair-VPD,,,,,0.05851241267476248,0.009981165973822254
Pleaf(sox1),Tair-CO2,,,,,0.00808677162113645,0.009894990047591415
Pleaf(sox1),Tair-Ps,,,,,0.0035164996027568693,0.010188351497649024
Pleaf(sox1),VPD-CO2,,,,,0.01462721246451119,0.00915228069829665
Pleaf(sox1),VPD-Ps,,,,,0.0026669248851988923,0.009101025735215929
Pleaf(sox1),CO2-Ps,,,,,-0.0004926848191073503,0.0028562037936357347
Pleaf(sox2),PPFD,0.02311544907297758,0.0018442496322675142,0.030881649262512974,0.0008325100306166612,,
Pleaf(sox2),Tair,0.2695053725940255,0.005927000052375867,0.2947386617749311,0.004462023725935863,,
Pleaf(sox2),VPD,0.5802137071139535,0.007505636541668527,0.6066733116500411,0.00601060033879991,,
Pleaf(sox2),CO2,0.05239066341327788,0.002388028258992576,0.06908715495385474,0.0010729778509446857,,
Pleaf(sox2),Ps,0.03593734309099112,0.001963166226338425,0.04400814728459151,0.0004988331605469701,,
Pleaf(sox2),PPFD-Tair,,,,,0.003440384719519851,0.0025474812823013983
Pleaf(sox2),PPFD-VPD,,,,,0.000708329241494221,0.002726120386744474
Pleaf(sox2),PPFD-CO2,,,,,0.000973670451410065,0.0026694679674379752
Pleaf(sox2),PPFD-Ps,,,,,-3.6057290320787305e-05,0.002679420081576924
Pleaf(sox2),Tair-VPD,,,,,0.010814447013996253,0.00888961637579543
Pleaf(sox2),Tair-CO2,,,,,0.003646250508659278,0.008782526294906848
Pleaf(sox2),Tair-Ps,,,,,0.0018437981805898215,0.008776212214856137
Pleaf(sox2),VPD-CO2,,,,,0.005613329393728529,0.009612995871901594
Pleaf(sox2),VPD-Ps,,,,,0.003878930359832382,0.009526618875220284
Pleaf(sox2),CO2-Ps,,,,,0.0011154097882268427,0.003980001994239944
Pleaf(wue),PPFD,0.03467171407429362,0.0021388914979005714,0.0768390782342798,0.002176058526437899,,
Pleaf(wue),Tair,0.29435388472822155,0.006668007208132253,0.44538538411832296,0.006314195638268173,,
Pleaf(wue),VPD,0.17260951599608465,0.00511084176833989,0.3499670044727965,0.005188217159463454,,
Pleaf(wue),CO2,0.04757597492331697,0.0038683069856046072,0.19403623654819224,0.004638228810694744,,
Pleaf(wue),Ps,0.21095545533365231,0.004733465591439123,0.25779326215357423,0.0032676926006913482,,
Pleaf(wue),PPFD-Tair,,,,,0.014301295269923409,0.0034502355673448185
Pleaf(wue),PPFD-VPD,,,,,0.004018714859726741,0.0033521518221781696
Pleaf(wue),PPFD-CO2,,,,,0.002598111940499359,0.003234052361495129
Pleaf(wue),PPFD-Ps,,,,,0.0008723863080560834,0.0033588639339254536
Pleaf(wue),Tair-VPD,,,,,0.04463507738564265,0.007624587801881492
Pleaf(wue),Tair-CO2,,,,,0.024028844913476483,0.00735045418695274
Pleaf(wue),Tair-Ps,,,,,0.009616880515671139,0.008303293399850534
Pleaf(wue),VPD-CO2,,,,,0.06508642424484648,0.0074000338354568785
Pleaf(wue),VPD-Ps,,,,,0.0020706082486996735,0.006587366679820565
Pleaf(wue),CO2-Ps,,,,,0.001804605158566508,0.005084595946331301
Pleaf(cmax),PPFD,0.00485654163626966,0.0017900723157641344,0.038248571996383936,0.001905049261988695,,
Pleaf(cmax),Tair,0.22759705096706312,0.007060754764314793,0.573406484179972,0.008081375156075809,,
Pleaf(cmax),VPD,0.2540567924988567,0.008260234745662117,0.6590460437855056,0.006741228977893304,,
Pleaf(cmax),CO2,0.03730877170919529,0.005927252961725564,0.32459970046940473,0.0054669782266945025,,
Pleaf(cmax),Ps,0.02963181295361005,0.0029534483552495767,0.078649589230652,0.002089112174963659,,
Pleaf(cmax),PPFD-Tair,,,,,0.003270086423921015,0.002327000030555826
Pleaf(cmax),PPFD-VPD,,,,,0.0017143068203299139,0.0024019807624293954
Pleaf(cmax),PPFD-CO2,,,,,0.0018133516464702085,0.002472909294139947
Pleaf(cmax),PPFD-Ps,,,,,0.0016935677942221013,0.0025876863076083334
Pleaf(cmax),Tair-VPD,,,,,0.14063628196515537,0.008899095903368367
Pleaf(cmax),Tair-CO2,,,,,0.030919157150812823,0.00752477913940787
Pleaf(cmax),Tair-Ps,,,,,0.0014710898053456704,0.007498762051570684
Pleaf(cmax),VPD-CO2,,,,,0.08479193241546544,0.01062186782676222
Pleaf(cmax),VPD-Ps,,,,,0.0020112340151296586,0.009919228542419093
Pleaf(cmax),CO2-Ps,,,,,-0.0029183154123267087,0.008222471451183115
Pleaf(pmax),PPFD,0.012278358807997105,0.0017847838090027353,0.028480838295787948,0.0013180543883554543,,
Pleaf(pmax),Tair,0.1476368671940593,0.004816033086849807,0.2543103472788196,0.0045090741957872224,,
Pleaf(pmax),VPD,0.2883567429453486,0.006767731975491198,0.41436986391839364,0.004877472228454057,,
Pleaf(pmax),CO2,0.017939408065214,0.0036428965581523395,0.15336388747999027,0.0044779576749098,,
Pleaf(pmax),Ps,0.3757216977486202,0.006030207909770505,0.4377593123898426,0.00404630390701624,,
Pleaf(pmax),PPFD-Tair,,,,,0.0017413461821355336,0.002563502710485923
Pleaf(pmax),PPFD-VPD,,,,,0.00015111430971459505,0.002480617250247411
Pleaf(pmax),PPFD-CO2,,,,,0.0012322251944519268,0.0024815230217739535
Pleaf(pmax),PPFD-Ps,,,,,-7.097519398324703e-05,0.0026790025098023915
Pleaf(pmax),Tair-VPD,,,,,0.010673695306145314,0.006839039505514974
Pleaf(pmax),Tair-CO2,,,,,0.01755605502740944,0.00660700222200705
Pleaf(pmax),Tair-Ps,,,,,0.0007913297732113911,0.006688747299989879
Pleaf(pmax),VPD-CO2,,,,,0.03488601966590697,0.009679933573523694
Pleaf(pmax),VPD-Ps,,,,,0.005936460773316832,0.010275191680125835
Pleaf(pmax),CO2-Ps,,,,,0.006507689656124249,0.005324163030376337
Pleaf(cgn),PPFD,0.02470924853673839,0.0021596053801405486,0.04485254944760072,0.0013996890568863719,,
Pleaf(cgn),Tair,0.26069589986244807,0.006271819862019135,0.3588110371425972,0.004556460060790011,,
Pleaf(cgn),VPD,0.10580069964302576,0.005263917718439843,0.3054282629365137,0.005330507737056152,,
Pleaf(cgn),CO2,0.08844638578227879,0.004790848380113311,0.2997605256557211,0.0055209240412506,,
Pleaf(cgn),Ps,0.2771267373188413,0.005420917791483192,0.35006221443861146,0.005368515380765527,,
Pleaf(cgn),PPFD-Tair,,,,,0.006362122794256353,0.00293846292369583
Pleaf(cgn),PPFD-VPD,,,,,0.0009011346587970842,0.003078260347422713
Pleaf(cgn),PPFD-CO2,,,,,0.002958197084276637,0.002970401351899074
Pleaf(cgn),PPFD-Ps,,,,,0.0006018462812258374,0.0032902542454920163
Pleaf(cgn),Tair-VPD,,,,,0.008384266059425535,0.008758368087256394
Pleaf(cgn),Tair-CO2,,,,,0.0161697464311433,0.0085107015960954
Pleaf(cgn),Tair-Ps,,,,,0.0015912498556586718,0.009323690340004125
Pleaf(cgn),VPD-CO2,,,,,0.10384346468552955,0.007304336197132127
Pleaf(cgn),VPD-Ps,,,,,0.0123077965097797,0.007242742967304654
Pleaf(cgn),CO2-Ps,,,,,0.011912340083389816,0.0060005578415399845
Pleaf(pmax2),PPFD,0.009376985841135365,0.0011786234060703104,0.014811862371024031,0.00040265131788983996,,
Pleaf(pmax2),Tair,0.08947965019952651,0.002803066944522427,0.10561158019713839,0.0013925423386676506,,
Pleaf(pmax2),VPD,0.1854716748331393,0.004294294375923733,0.20167175825530517,0.0022828503228857202,,
Pleaf(pmax2),CO2,0.02865251595776164,0.0017552478252203562,0.037458339083055375,0.0005261329336545978,,
Pleaf(pmax2),Ps,0.6655593427727483,0.0063993603815672385,0.6725197647720316,0.005656810324109565,,
Pleaf(pmax2),PPFD-Tair,,,,,0.0021168881259019112,0.0015819297361071637
Pleaf(pmax2),PPFD-VPD,,,,,0.000798905924343507,0.0015809654323365359
Pleaf(pmax2),PPFD-CO2,,,,,0.0005757141080983443,0.0016063606939144294
Pleaf(pmax2),PPFD-Ps,,,,,0.00032515071210448276,0.0020205746948448854
Pleaf(pmax2),Tair-VPD,,,,,0.007757586391685611,0.004161620271511457
Pleaf(pmax2),Tair-CO2,,,,,0.0012334713313267125,0.003859209731505658
Pleaf(pmax2),Tair-Ps,,,,,0.0007070056261282431,0.004753337226265375
Pleaf(pmax2),VPD-CO2,,,,,0.001272664088557137,0.005495366831106451
Pleaf(pmax2),VPD-Ps,,,,,0.001152555575542169,0.007519740493086326
Pleaf(pmax2),CO2-Ps,,,,,0.00075316327347974,0.0031461448729103746
Pleaf(lcst),PPFD,0.00561239806632134,0.0015655199625384687,0.031000028190617004,0.0014707535795023825,,
Pleaf(lcst),Tair,0.45108910914743017,0.008675618787009183,0.6743522965699457,0.006519343336786493,,
Pleaf(lcst),VPD,0.20351982765862717,0.007494975862029699,0.46616023858967265,0.005977307226916658,,
Pleaf(lcst),CO2,0.011742592414142985,0.005261307530240193,0.229863153197709,0.0049601039395568295,,
Pleaf(lcst),Ps,0.016768729010210825,0.0035496672907518994,0.12735183323642935,0.0024458555394248427,,
Pleaf(lcst),PPFD-Tair,,,,,0.002393230063861773,0.0019885797444876884
Pleaf(lcst),PPFD-VPD,,,,,0.003103634570549907,0.0024367379699597063
Pleaf(lcst),PPFD-CO2,,,,,0.0023355602136674314,0.002316066928877481
Pleaf(lcst),PPFD-Ps,,,,,0.0009451064829378401,0.0022978849563160537
Pleaf(lcst),Tair-VPD,,,,,0.047315418340271226,0.011195618064648796
Pleaf(lcst),Tair-CO2,,,,,0.020236310319295965,0.012254359708510586
Pleaf(lcst),Tair-Ps,,,,,0.009083528394534513,0.011098335517833822
Pleaf(lcst),VPD-CO2,,,,,0.05415243895521186,0.009057734121279382
Pleaf(lcst),VPD-Ps,,,,,0.014033742559721663,0.008351458749030595
Pleaf(lcst),CO2-Ps,,,,,0.010021940508811226,0.007098895728432327
Pleaf(cap),PPFD,-0.00022550442073590015,0.0004483497322941529,0.0018938532661451238,0.0003530866423736069,,
Pleaf(cap),Tair,0.0657441249144847,0.0034214926419911295,0.12091159022615264,0.002512421763685153,,
Pleaf(cap),VPD,0.10650206084366867,0.0032768154840409356,0.1648832615672983,0.002161274892929478,,
Pleaf(cap),CO2,0.00610507542720009,0.002289977301044985,0.08227850226381234,0.0021805380689349733,,
Pleaf(cap),Ps,0.7242048905875045,0.007344927464307971,0.8084196062211794,0.005922224021319801,,
Pleaf(cap),PPFD-Tair,,,,,0.0004440783862945663,0.0006316357928532256
Pleaf(cap),PPFD-VPD,,,,,0.00042762569572815656,0.0006503693569963677
Pleaf(cap),PPFD-CO2,,,,,0.0003919453247365314,0.0006414617500440394
Pleaf(cap),PPFD-Ps,,,,,0.0004471142179236498,0.0005655248495138324
Pleaf(cap),Tair-VPD,,,,,0.0033789016331978172,0.005320752717559677
Pleaf(cap),Tair-CO2,,,,,0.004196758473127899,0.0049899394782408155
Pleaf(cap),Tair-Ps,,,,,0.0044924935686710965,0.005676407016593595
Pleaf(cap),VPD-CO2,,,,,0.004816357879110603,0.005284326222725895
Pleaf(cap),VPD-Ps,,,,,0.011293631387480407,0.005648495898869957
Pleaf(cap),CO2-Ps,,,,,0.018668991054145434,0.003666348635741734
Pleaf(mes),PPFD,0.0020362246008458996,0.0007581111828534589,0.0059317762437229825,0.00047283207447945436,,
Pleaf(mes),Tair,0.11414870169255066,0.0052910871559651886,0.3721109582146612,0.005488153613070526,,
Pleaf(mes),VPD,0.08475673129669503,0.005068733646403763,0.3281892413477168,0.004519909780631674,,
Pleaf(mes),CO2,0.017924192454509005,0.004208012672069536,0.17994797890330597,0.005345982096422206,,
Pleaf(mes),Ps,0.4137439005010857,0.008829774818650618,0.7432480605587386,0.0067527997938976085,,
Pleaf(mes),PPFD-Tair,,,,,-7.21019086612068e-05,0.0010628165088980273
Pleaf(mes),PPFD-VPD,,,,,-0.0008971839486702632,0.0012244848270505236
Pleaf(mes),PPFD-CO2,,,,,-0.0012240797517309478,0.0011758683644824447
Pleaf(mes),PPFD-Ps,,,,,0.00014092699531642605,0.0011708919608388409
Pleaf(mes),Tair-VPD,,,,,0.020996562682996142,0.006993411428530604
Pleaf(mes),Tair-CO2,,,,,0.0057504955069579144,0.007032591028196451
Pleaf(mes),Tair-Ps,,,,,0.0712705327772985,0.007958497449321726
Pleaf(mes),VPD-CO2,,,,,0.003794125896010858,0.006738377641099877
Pleaf(mes),VPD-Ps,,,,,0.07159751076787818,0.007133634830248654
Pleaf(mes),CO2-Ps,,,,,0.023430537281026953,0.0054816375269340755
