year,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
2010,77,9.86666666666667,20.55,1.56,26.62314375,0.29025,4.64,-0.7,19.29
2010,77,11.216666666666699,16.225,3.485,28.90295625,0.292,4.64,-2.15,24.42
2010,77,11.3,21.975,3.94,27.256425,0.34825,4.64,-2.3,24.45
2010,77,11.45,22.3,4.47,29.363985,0.4434,4.64,-1.95,24.276
2010,77,11.6333333333333,17.2,2.7475,25.356581249999998,0.22125,4.64,-1.45,25.1625
2010,77,11.7,24.18,4.092,28.067025,0.4178,4.64,-2.4,24.324
2010,77,11.833333333333302,26.475,4.505,28.269675,0.483,4.64,-2.25,24.4
2010,77,14.1166666666667,24.2,8.796,27.094305,0.4054,4.64,-2.5,29.678
2010,77,14.25,13.95,5.11,25.229924999999998,0.18675,4.64,-2.5,31.235
2010,77,14.316666666666698,22.04,8.06,26.648475,0.3492,4.64,-2.15,30.3
