Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,San_Lorenzo_Tocoyena_pittieri,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable,rank
0.3026406865086721,0.7322447372972887,0.7302124157569083,0.7328610977258114,0.8949150944577303,0.6408625424413799,0.8153614684347199,0.7356948741901654,0.8741728858683764,0.49907789965997834,0.9863013947843364,0.5368368649792703,0.6169563554179246,0.7726200797092976,1.4707191305145038,0.48325232650699773,0.739045615890835,0.73255291751155,std2,A,3.0
0.587599718679292,0.7022132542798342,0.7196407044407415,0.7399936402550314,0.8570957345176865,0.6184630673632795,0.8524043365584417,0.7641827477883192,0.8904789899613104,0.6081197198545362,1.0306634383389133,0.5336501460429843,0.6280576524686579,0.7760996409168069,1.7276852203296194,0.4756068195226999,0.7819971769573845,0.7298171723478865,tuz,A,8.0
0.287528637482529,0.7173511599063489,0.689030351323871,0.6957577189535112,0.9740555060304723,0.6783154798064501,0.6963150900786429,0.6906934660726481,0.8915224830839058,0.5216781644837517,0.9516392461813938,0.5633434585246337,0.6378976656145084,0.6082163557980252,1.2217958215527511,0.4549336073902514,0.7050046382677307,0.6898619086982596,sox1,A,2.0
0.2876499490087146,0.7246878193440758,0.7126506073215515,0.6993326526290646,1.4610608320674239,0.674012828688315,0.769336534819147,0.68027452932519,0.8821813638787361,0.5064729270813123,0.93094564420682,0.5358371620086338,0.6253603301841013,0.7480074755649283,1.264961103182891,0.5145060071942338,0.7510798604065712,0.7059916299753081,sox2,A,5.0
0.3099276002977085,0.7347593083969469,0.714598810326634,0.7627024966046876,1.511125756114758,0.6311363546058616,0.8788199375538761,0.7484614686983339,0.8997969527631052,0.6084578792856824,0.9121438213490983,0.5504982005602265,0.6220426210801582,0.9781529068395728,1.4526384324788268,0.5895050310608266,0.8065479736260189,0.7416103885476404,wue,A,10.0
0.3276275245421633,0.738617058910704,0.7438907217283233,0.6484790715911896,2.049550145361531,0.686314121222417,1.1154520896083904,0.5846331895668235,0.8836332295361908,0.44837746124968375,0.8508800053003067,0.5540588856717806,0.6515322075258042,0.8140326473898679,1.4733100281464462,0.5900612238383162,0.8225281006993711,0.7124655900665604,cmax,A,11.0
0.2923403250852315,0.7235815784422872,0.7182143203538508,0.7129493012991901,1.6075013738497217,0.6976892778758335,0.7574730064277889,0.693877513054922,0.8836399512849764,0.5190445194011968,0.9154542851055751,0.5322748759469068,0.6302739450463266,0.7139084684772422,1.3116896923264103,0.5282805388656725,0.7648870608026959,0.7134288848882162,pmax,A,7.0
0.302024622547545,0.7307070432130502,0.7312678458432685,0.75035177487127,1.7356722424304274,0.6489038604933032,0.7871024823375306,0.6838985210944333,0.8859338529260885,0.49590740538762706,0.9026928390490121,0.5328056178233211,0.6210745771753639,0.6539791690742704,1.1165519961717063,0.5048981745258299,0.755235751560253,0.7073027821537418,cgn,A,6.0
0.29020989299041217,0.721940824666594,0.7110717273414869,0.718806244353682,1.034012296450893,0.6125631127814517,0.7803006707331999,0.7406109748005141,0.8946833465410426,0.5822671811234756,0.9189034136568445,0.5395245292931894,0.626370923083532,0.8234499304542632,1.3455733027406804,0.5326447974233919,0.7420583230271659,0.7203735345101381,pmax2,A,4.0
0.30792139978489014,0.7237445238922002,0.7112702174639544,0.6835494652490386,0.8522621067204242,0.6445623064730851,0.7885808023624685,0.6334224152267295,0.8686869722649029,0.4804398629978333,0.8640430059491864,0.540393664613661,0.611437957111507,0.7493901972697264,1.2960723933259166,0.5127731763410488,0.7042844041904109,0.6974098413564964,lcst,A,1.0
0.8373448302142213,0.7780783442103544,0.8261422945280604,0.6913044061462418,1.4821546103511423,0.9447857320204724,0.7120769086662262,0.8213067094878312,0.9195220915703185,0.6189254772968596,1.0275091835725254,1.005985141898457,0.9207290366541937,0.542479263353564,1.0329806650523359,0.47946376549731606,0.8525492787825074,0.8317435623711409,cap,A,12.0
0.707020281756826,0.7770580071784068,0.7707761246632824,0.6067367833076429,1.3528117380861264,0.8612579184961566,0.731163046886966,0.6853018856169302,0.9257205884845372,0.6082511205920379,1.127124180155621,0.9171255199958815,0.8443840697174056,0.4112315425396415,0.9709119741711941,0.4704593724093849,0.7979583846286274,0.7739170659208445,mes,A,9.0
