site_spp,doy_x,hod_x,A(std),A(tuz),A(sox1),A(sox2),A(wue),A(cmax),A(pmax),A(cgn),A(pmax2),A(lcst),A(cap),A(mes),E(std),E(tuz),E(sox1),E(sox2),E(wue),E(cmax),E(pmax),E(cgn),E(pmax2),E(lcst),E(cap),E(mes),gs(std),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cmax),gs(pmax),gs(cgn),gs(pmax2),gs(lcst),gs(cap),gs(mes),gb(std),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cmax),gb(pmax),gb(cgn),gb(pmax2),gb(lcst),gb(cap),gb(mes),Ci(std),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cmax),Ci(pmax),Ci(cgn),Ci(pmax2),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cmax),Tleaf(pmax),Tleaf(cgn),Tleaf(pmax2),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cmax),Pleaf(pmax),Pleaf(cgn),Pleaf(pmax2),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cmax),Rublim(pmax),Rublim(cgn),Rublim(pmax2),Rublim(lcst),Rublim(cap),Rublim(mes),doy_y,hod_y,Ps,PPFD,Tair,VPD,Patm,CO2,gb_x,Ps_pd,doy,hod,A,E,Ci,gs,gb_y,Tleaf,Pleaf
Richmond_Eucalyptus_saligna,77,14.11666667,15.36899835,16.75900573,15.40662519,15.75126505,16.34317652,14.48502045,15.49729343,15.43281054,16.33280536,15.72439918,10.30357402,9.516135418,4.423439915,5.953686332,4.874312383,4.768858667,5.408929429,3.7532805810000003,4.533033991,4.476397088,5.396533347999999,4.7435437810000005,4.827525062,4.079559093,0.19874236399999998,0.272144659,0.220086597,0.215087447,0.24572641,0.167388648,0.203922611,0.20124760100000003,0.24512903,0.213894865,0.217886329,0.182598917,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,25.88637366,28.37175919,27.05869486,26.53942948,27.59395622,24.44973796,26.10262502,25.99338453,27.57495885,26.49208799,30.84850148,30.09767995,29.754309499999998,29.733277100000002,29.74811251,29.74956191,29.74076449,29.76352048,29.75280319,29.75358163,29.74093486,29.74990985,29.74875557,29.75903596,-1.925676296,-1.364627288,-5.870282405,-1.925676296,-2.2364111319999997,-1.735782786,-1.960202389,-1.9429393430000002,-1.304206625,-5.853019359,-0.96757722,-1.071155498,True,True,True,True,True,True,True,True,True,True,True,True,77,14.11666667,-0.7,1803.6,29.626,2.332,101.8,38.7106083,4.64,-0.7,77,14.1166666666667,24.2,8.796,27.094305,0.4054,4.64,29.678,-2.5
Richmond_Eucalyptus_saligna,77,14.25,15.00823515,16.71751006,14.99508811,15.19675284,16.01682699,12.8389189,14.99308361,14.76534205,16.05445491,14.91366746,10.029914699999999,9.13423313,4.828572007,6.8526191579999995,5.263883459,4.998326204,5.874447683,3.3385424089999995,4.813001455,4.617592284,5.920973515,4.7435437810000005,5.2907870269999995,4.360515927,0.179881989,0.260157247,0.196876694,0.186483885,0.220984756,0.122684394,0.179278721,0.171689791,0.222831749,0.17657811699999998,0.19795001399999998,0.161747531,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,25.44304991,28.46587335,26.60741295,25.75676291,27.17035904,22.12470526,25.41793345,25.04721639,27.23775781,25.28794215,30.8358434,29.93465384,29.85089361,29.82302355,29.844899600000005,29.84855619,29.83649246,29.87141054,29.85110801,29.85379869,29.83585182,29.85206441,29.84452916,29.8573385,-2.055149145,-1.468205566,-5.870282405,-1.994728482,-2.39177855,-1.614941461,-2.046517621,-1.9860969590000002,-1.364627288,-5.853019359,-0.9934717890000001,-1.097050068,True,True,True,True,True,True,True,True,True,True,True,True,77,14.25,-0.7,1803.0,29.7325,2.81,101.8,39.23152013,4.64,-0.7,77,14.25,13.95,5.11,25.229925,0.18675,4.64,31.235,-2.5
Richmond_Eucalyptus_saligna,77,14.31666667,15.20210982,16.69989339,15.24820848,15.58366294,16.16839167,14.01551726,15.26420053,15.19873783,16.15525385,15.46693092,10.19578032,9.37401811,4.509954133,6.1951892310000005,4.975404655,4.85689524,5.487942505,3.635640982,4.561273322,4.504741815,5.471671787999999,4.745058313,4.982035659,4.079559093,0.192782013,0.26964684899999997,0.213715508,0.20836832800000002,0.23705298,0.153984862,0.195087459,0.192554045,0.23630895,0.203344682,0.21403952199999998,0.173596732,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,25.75340694,28.42315731,26.95422183,26.40131371,27.43341027,23.85639816,25.85690153,25.74735257,27.40959676,26.19983489,30.90262846,29.91088549,29.84227683,29.81907854,29.83586962,29.83750098,29.82881423,29.85431229,29.84157039,29.84234858,29.8290382,29.83904048,29.83577834,29.84820148,-1.951570866,-1.39915338,-5.870282405,-1.951570866,-2.262305702,-1.7012566930000002,-1.968833913,-1.951570866,-1.312838148,-5.870282405,-0.9762087429999999,-1.071155498,True,True,True,True,True,True,True,True,True,True,True,True,77,14.31666667,-0.7,1803.4,29.716,2.45,101.8,38.8163916,4.64,-0.7,77,14.316666666666698,22.04,8.06,26.648475,0.3492,4.64,30.3,-2.15
San_Lorenzo_Carapa_guianensis,70,7.6,7.121735607000001,6.973721712000001,6.5121198510000005,6.820103339,6.926167966,6.615383457,6.901163767999999,6.926167966,6.729090696,6.4334433660000006,4.393623687,4.356539626,0.64793678,0.6160950510000001,0.568254834,0.585426636,0.606506129,0.547455473,0.601285649,0.606506129,0.568249173,0.516178287,0.5592844229999999,0.588924863,0.07159403,0.06798306900000001,0.06256909299999999,0.064508468,0.066896778,0.060227317,0.06630575799999999,0.066896778,0.062571915,0.056708685999999994,0.061560567999999996,0.06490745099999999,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,24.17373471,23.69969019,23.48497741,23.21597538,23.54904344,22.58248772,23.47014102,23.54904344,22.93261777,22.0301695,28.69652713,29.36322593,27.81408542,27.81475687,27.81576568,27.81540358,27.81495907,27.81620428,27.81506916,27.81495907,27.8157658,27.81686382,27.81595484,27.81532981,-1.1308315759999998,-0.9218376540000001,-1.286552537,-1.081656535,-1.155419096,-1.106244056,-1.098048215,-1.155419096,-1.077558615,-3.18798743,-1.114439896,-1.081656535,True,True,True,True,True,True,True,True,True,True,True,True,70,7.6,-0.7333333329999999,549.1751098999998,27.75047684,0.908976924,99.46411896,40.04837392,2.840000033,-0.7333333329999999,70,7.6,5.951740348,0.433936087,19.76889832,0.04842696,2.840000033,27.45395088,-1.05
San_Lorenzo_Carapa_guianensis,70,7.766666667000001,7.153447046,6.996749799999999,6.570911654,6.868729955,6.982452821,6.723968257,6.976268202999999,6.982452821,6.836039158999999,6.544617065,4.430808702,4.394246163,0.632757346,0.599589781,0.558854859,0.574410458,0.59685221,0.547455473,0.595597355,0.59685221,0.568249173,0.516178287,0.554262164,0.583043721,0.073114472,0.069179372,0.06435505,0.066191618,0.068854845,0.063013185,0.068706117,0.068854845,0.06546902,0.05932801,0.063816571,0.067219183,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,24.32003543,23.81620359,23.68308931,23.41136014,23.77067416,22.95919982,23.75100207,23.77067416,23.30837982,22.40838025,28.89067245,29.52481948,27.85851954,27.85921956,27.86007929,27.85975098,27.85927734,27.86031988,27.85930382,27.85927734,27.85988102,27.860979999999998,27.86017622,27.85956877,-1.1226357359999999,-0.9177397340000001,-1.274258777,-1.073460695,-1.147223256,-1.106244056,-1.093950295,-1.147223256,-1.077558615,-3.18798743,-1.110341976,-1.077558615,True,True,True,True,True,True,True,True,True,True,True,True,70,7.766666667000001,-0.7333333329999999,550.4193726,27.79364777,0.868737953,99.46078491,39.9404074,2.840000033,-0.7333333329999999,70,7.7666666666666675,6.663678202000001,0.575488994,23.55292239,0.067854438,2.840000033,27.48502922,-1.4
San_Lorenzo_Carapa_guianensis,70,10.5,6.437435077999999,6.391146543,6.248857341,6.323657071,6.14865337,5.747676845,6.253691439,6.14865337,6.148651755,5.714010764,3.971664901,3.8547886680000003,0.658318604,0.647513508,0.646944095,0.633042164,0.59685221,0.522038027,0.618220391,0.59685221,0.5966906160000001,0.516178287,0.579182022,0.600619851,0.062630975,0.061587275,0.061517422,0.060166652,0.056658259,0.049414308,0.05873490000000001,0.056658259,0.056642568,0.048848685,0.054943575999999994,0.057024165,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,23.92264956,23.78005918,24.12396248,23.57537764,23.04416903,21.84835754,23.36172796,23.04416903,23.04416909,21.74911984,28.81849229,29.55923959,29.71080288,29.71103793,29.71105032,29.71135273,29.71213999,29.71376745,29.71167515,29.71213999,29.7121435,29.71389492,29.71252437,29.71205803,-1.139027416,-0.9341314140000001,-1.3930984569999998,-1.089852375,-1.147223256,-1.085754455,-1.110341976,-1.147223256,-1.098048215,-3.18798743,-1.1308315759999998,-1.089852375,True,True,True,True,True,True,True,True,True,True,True,True,70,10.5,-0.7333333329999999,2000.077393,29.39120674,0.99389786,99.6120224,40.3120412,2.840000033,-0.7333333329999999,70,10.5,2.735701277,0.178602622,6.860430195,0.013288686,2.840000033,31.68403816,-1.55
San_Lorenzo_Carapa_guianensis,70,10.56666667,6.534430361,6.3401814089999995,6.408990696,6.539108858,6.400905677000001,5.969491721,6.410412704,6.302370521,6.302370736,6.053682241000001,4.0690869439999995,3.9507994089999996,0.610686952,0.5698427110000001,0.611241609,0.611335901,0.58223163,0.501350941,0.584155226,0.562473896,0.562495294,0.516178287,0.554262164,0.565264726,0.06906181900000001,0.06433735,0.069120574,0.069133341,0.065773285,0.056427911,0.065996388,0.063484006,0.063486483,0.058135985999999994,0.062533747,0.06380712200000001,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,24.16581712,23.57089708,24.47183821,24.18051286,23.75580799,22.45532191,23.78481504,23.45606838,23.45606838,22.70671751,28.91615997,29.41232387,29.67289155,29.67377942,29.67287949,29.67287744,29.67351011,29.67526828,29.67346829,29.6739396,29.67393913,29.67494596,29.674118100000005,29.67387893,-1.106244056,-0.909543894,-1.3439234169999998,-1.069362775,-1.134929496,-1.069362775,-1.085754455,-1.118537816,-1.073460695,-3.18798743,-1.110341976,-1.065264855,True,True,True,True,True,True,True,True,True,True,True,True,70,10.56666667,-0.7333333329999999,1999.727173,29.35005379,0.8253812009999999,99.61261749,39.28295379,2.840000033,-0.7333333329999999,70,10.566666666666666,7.814940636,0.4319128270000001,9.36000416,0.042730322,2.840000033,30.6096096,-1.9
San_Lorenzo_Carapa_guianensis,70,11.83333333,5.407050568,5.7238155289999995,5.406930768,5.360599629,4.872872538999999,4.159845948,5.282790763,4.772766533,5.213717319,4.610890152,3.412049661,3.24783471,0.68709957,0.769107778,0.720882163,0.67549599,0.567441781,0.43735817200000005,0.6569856239999999,0.547455473,0.641078976,0.516178287,0.63707426,0.6408541170000001,0.047799795,0.053633577,0.050193964,0.046974112,0.039344477999999995,0.03021363,0.04566894,0.037937225,0.04454311,0.035738163999999996,0.044259827,0.044527202,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.37188699,23.36655204,23.21938489,22.22786817,20.72887951,18.603464399999996,21.985248100000003,20.42595937,21.77171567,19.93930001,28.10802282,28.76387337,30.78015637,30.77834097,30.77940853,30.78041324,30.78280523,30.78568488,30.780822999999998,30.78324766,30.78117513,30.78394005,30.78126378,30.78118011,-1.1636149359999999,-0.975110615,-1.4996443780000002,-1.1267336559999999,-1.1226357359999999,-1.020187735,-1.139027416,-1.106244056,-1.1308315759999998,-3.18798743,-1.180006616,-1.118537816,True,True,True,True,True,True,True,True,True,True,True,True,70,11.83333333,-0.7333333329999999,1999.813721,30.45892906,1.373851035,99.51609039,40.31146027,2.840000033,-0.7333333329999999,70,11.833333333333336,1.571614244,0.154322004,11.13209078,0.008817005,2.840000033,32.67289734,-1.9
San_Lorenzo_Carapa_guianensis,70,12.08333333,5.458086955,5.767701507000001,5.442114136,5.4071792279999995,4.9642218719999995,4.361170544,5.37403892,4.841091949,5.259884907,4.6524767460000005,3.435792372,3.273419385,0.6884086759999999,0.768293075,0.718131903,0.67577371,0.577320579,0.46437857899999996,0.667871533,0.552480812,0.641078976,0.516178287,0.632351205,0.635172221,0.048603771,0.054372945,0.050741598,0.047690391,0.040633534,0.032578669,0.047129339000000006,0.038857518,0.04520381,0.036266476,0.044577202999999996,0.044779702000000005,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.37721613,23.34458891,23.17053043,22.22025954,20.86393238,19.06680724,22.11646498,20.4926267,21.76496471,19.9282409,27.98827013,28.61695846,30.68308066,30.68131492,30.68242367,30.68335994,30.68553611,30.68803254,30.6835346,30.68608516,30.68412682,30.68688758,30.68431973,30.68425738,-1.1636149359999999,-0.975110615,-1.4955464580000002,-1.1267336559999999,-1.1308315759999998,-1.040677335,-1.147223256,-1.110341976,-1.1308315759999998,-3.18798743,-1.175908696,-1.114439896,True,True,True,True,True,True,True,True,True,True,True,True,70,12.08333333,-0.7333333329999999,1999.431519,30.36236,1.3535265909999998,99.5231781,40.19214449,2.840000033,-0.7333333329999999,70,12.083333333333336,4.874395782,0.74751015,21.73870365,0.044662138,2.840000033,32.36811829,-1.8
San_Lorenzo_Carapa_guianensis,70,14.36666667,5.472196665,5.811065677,5.400421001000001,5.345122952,4.8356966869999995,4.189921656,5.3655045669999994,4.8356966869999995,5.18225516,4.545929406,3.4131146980000002,3.253433986,0.7159081629999999,0.805831339,0.732848699,0.684492689,0.572390652,0.45363223399999997,0.689394139,0.572390652,0.646532396,0.516178287,0.6417791860000001,0.652152763,0.047912084,0.054066135,0.049064777999999996,0.045767015,0.038160297999999995,0.030145652999999998,0.046107224,0.038160297999999995,0.043190163,0.034360262,0.042867090999999996,0.043572282999999996,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.0965953,23.14053588,22.75092018,21.71025094,20.18240754,18.30188497,21.77094178,20.18240754,21.21668834,19.33122544,27.60173682,28.37765298,30.47266041,30.47067982,30.47228729,30.47335235,30.47582143,30.47843712,30.47324439,30.47582143,30.47418843,30.47705953,30.47429312,30.47406464,-1.184104536,-0.987404375,-1.520133978,-1.134929496,-1.1267336559999999,-1.032481495,-1.1636149359999999,-1.1267336559999999,-1.134929496,-3.18798743,-1.184104536,-1.1267336559999999,True,True,True,True,True,True,True,True,True,True,True,True,70,14.36666667,-0.7333333329999999,1998.803101,30.1555233,1.43122795,99.36155701,40.18180695,2.840000033,-0.7333333329999999,70,14.366666666666667,4.430785757,0.470714766,13.81053848,0.027711473,2.840000033,31.73343658,-1.65
San_Lorenzo_Carapa_guianensis,70,14.45,5.412347061,5.7479634189999995,5.3598101289999995,5.336862199,4.784403232,3.977523962,5.311489326,4.7108295039999994,5.15318748,4.496960397,3.3856114980000003,3.223612441,0.7145133459999999,0.8037055540000001,0.736390456,0.6955638000000001,0.572390652,0.426404905,0.689394139,0.55748693,0.651964932,0.516178287,0.6417791860000001,0.652152763,0.046945956,0.052935823,0.048408015,0.045672368,0.03746756,0.027803274,0.045267757,0.03647748,0.042767177,0.033737386,0.042087550999999994,0.042779713,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.09765486,23.13749184,22.81676307,21.86719622,20.19768121,17.84206476,21.78795666,19.97901739,21.30590586,19.34787285,27.64138368,28.43749117,30.59435794,30.59238966,30.59387516,30.59477611,30.59749427,30.60071585,30.59491226,30.59782316,30.59573824,30.59873475,30.59596302,30.5957341,-1.184104536,-0.987404375,-1.524231898,-1.143125336,-1.1267336559999999,-1.011991895,-1.1636149359999999,-1.114439896,-1.139027416,-3.18798743,-1.184104536,-1.1267336559999999,True,True,True,True,True,True,True,True,True,True,True,True,70,14.45,-0.7333333329999999,2000.616699,30.27637482,1.458020715,99.35639954,40.34694256,2.840000033,-0.7333333329999999,70,14.45,3.220543099,0.276978642,6.277104981,0.015401509,2.840000033,32.26991272,-1.55
San_Lorenzo_Carapa_guianensis,70,16.81666667,6.053477551,6.198329617000001,5.885527998,5.8857153360000005,5.664144123,5.129817625,5.876398817999999,5.59230269,5.752318322000001,5.186311054,3.738141632,3.604414358,0.692046046,0.7265277859999999,0.685714527,0.653529884,0.606506129,0.506552424,0.651511254,0.591997378,0.624592649,0.516178287,0.608461674,0.617995297,0.055417263,0.05824962400000001,0.05489517,0.05226532,0.048437774,0.040324534,0.052108018,0.04725684,0.049911473,0.041103585,0.04859702900000001,0.049373717000000004,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,23.13655446,23.57914855,23.46309168,22.62770894,21.96111198,20.38754219,22.59850434,21.74698758,22.22503255,20.55187117,28.28508334,28.90786104,29.97511949,29.97436619,29.97525781,29.97596092,29.97698821,29.97917183,29.97600502,29.97730517,29.97659309,29.97896154,29.97694549,29.97673722,-1.1636149359999999,-0.962816855,-1.446371418,-1.110341976,-1.155419096,-1.073460695,-1.134929496,-1.143125336,-1.118537816,-3.18798743,-1.155419096,-1.102146135,True,True,True,True,True,True,True,True,True,True,True,True,70,16.81666667,-0.7333333329999999,1900.735229,29.67461395,1.190476167,99.2097702,40.44585659,2.840000033,-0.7333333329999999,70,16.816666666666666,1.854712146,0.216859634,21.91866419,0.016556855,2.840000033,30.22755241,-1.45
San_Lorenzo_Carapa_guianensis,70,16.85,5.941924147000001,6.132864255,5.770923159,5.7800899,5.442469804,4.835584548,5.751351206,5.393596479,5.603377266,5.013609034,3.664313363,3.526309447,0.70682631,0.7537729470000001,0.699922333,0.6688717279999999,0.59685221,0.485626646,0.662439026,0.587123874,0.630109179,0.516178287,0.622850444,0.629468505,0.053534393,0.057177592,0.052996666,0.050597362,0.045056742000000004,0.036535788,0.05010859,0.044309140999999996,0.047615832999999996,0.03887057,0.047056835,0.047566484000000006,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.83168073,23.41342258,23.17085558,22.34318084,21.335164499999998,19.56891869,22.25559733,21.19088008,21.81279502,20.08137992,28.10713828,28.69879629,29.99929151,29.99826545,29.9994424,30.00012104,30.00169509,30.00412601,30.00026163,30.00190771,30.00096823,30.00345828,30.00112687,30.00098223,-1.175908696,-0.971012695,-1.4668610180000001,-1.1226357359999999,-1.147223256,-1.057069015,-1.143125336,-1.139027416,-1.1226357359999999,-3.18798743,-1.1677128559999999,-1.110341976,True,True,True,True,True,True,True,True,True,True,True,True,70,16.85,-0.7333333329999999,1900.069336,29.70014381,1.262269352,99.21445465,40.41026413,2.840000033,-0.7333333329999999,70,16.85,2.071796097,0.166868249,10.41869266,0.011229998,2.840000033,30.97518349,-1.5
San_Lorenzo_Carapa_guianensis,70,17.78333333,6.442011873999999,6.580318608,5.916040691,6.057011422,5.962704007999999,5.201510381,6.071611299,5.868482006,5.942196574,5.290870551,3.8847766000000004,3.793864159,0.746434697,0.780612593,0.668990354,0.659279055,0.639716561,0.501350941,0.662439026,0.620848655,0.635604596,0.516178287,0.618072605,0.652152763,0.059107205,0.061882316,0.052843833,0.052059782,0.050487175,0.039394984,0.052318017,0.048968908,0.050156137999999996,0.040579009,0.048745675999999995,0.051488885,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.44541049,22.85637381,22.01037535,21.32186721,21.05064386,18.92382244,21.36355462,20.78173595,20.99197305,19.16828513,27.13336808,28.0765626,28.38375037,28.3830221,28.38540055,28.38560748,28.38602431,28.38897261,28.38554014,28.38642635,28.38611193,28.38865666,28.3864855,28.38575932,-1.2086920559999998,-0.979208535,-1.4217838980000002,-1.134929496,-1.184104536,-1.069362775,-1.143125336,-1.1677128559999999,-1.1267336559999999,-3.18798743,-1.1636149359999999,-1.1267336559999999,True,True,True,True,True,True,True,True,True,True,True,True,70,17.78333333,-0.7333333329999999,729.3131714,28.2951889,1.25892935,99.19788361,39.72765047,2.840000033,-0.7333333329999999,70,17.783333333333335,3.63499474,0.430127597,20.4996341,0.031376727,2.840000033,28.90203667,-1.1
San_Lorenzo_Carapa_guianensis,70,17.83333333,6.48918716,6.6308546989999995,5.954087263,6.05783861,5.992351224,5.218388555,6.125297251,5.992351224,5.968363113,5.341993419,3.912416841,3.824759072,0.744661153,0.779514805,0.6658735,0.648323678,0.635026757,0.496129531,0.662439026,0.635026757,0.630109179,0.516178287,0.622850444,0.6408541170000001,0.059448732000000004,0.062302315,0.053024228,0.05159692,0.050520655,0.039296628,0.05274753099999999,0.050520655,0.050121579000000006,0.040910622,0.049532741,0.050993723,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,22.57237181,22.99459854,22.11140337,21.31202169,21.12346407,18.95880195,21.50632838,21.12346407,21.05474481,19.29749122,27.39852471,28.02493133,28.37207222,28.37132973,28.37375065,28.37412452,28.37440778,28.37736674,28.37382381,28.37440778,28.37451254,28.37693963,28.37466718,28.37428364,-1.2086920559999998,-0.979208535,-1.4176859780000002,-1.1267336559999999,-1.180006616,-1.065264855,-1.143125336,-1.180006616,-1.1226357359999999,-3.18798743,-1.1677128559999999,-1.118537816,True,True,True,True,True,True,True,True,True,True,True,True,70,17.83333333,-0.7333333329999999,729.6858521,28.28329849,1.248716778,99.20115662,39.88350292,2.840000033,-0.7333333329999999,70,17.833333333333332,2.420916232,0.299483122,21.74718056,0.022147965,2.840000033,28.78939629,-1.3
San_Lorenzo_Carapa_guianensis,112,7.3833333329999995,3.729452915,3.831175361,4.192201826,3.966948931,3.6816636560000005,3.997558055,4.01507824,3.635793347,3.9576502380000003,4.147944237,3.4342854610000004,2.724469825,0.30818409199999997,0.331952234,0.484658369,0.369198883,0.29803849,0.378689227,0.38435660299999996,0.288752471,0.366468701,0.432663662,0.459834698,0.421539409,0.033048044,0.035633021,0.052365762999999996,0.039694036,0.031946393999999996,0.040731118,0.041350702999999996,0.030938804,0.039396132,0.046644070999999995,0.04963104,0.045423162999999996,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,21.47089355,22.29627699,26.55114614,23.46910029,21.09772152,23.74550769,23.90583225,20.74792205,23.38599194,25.17385332,28.28017418,29.74554512,27.41200377,27.41150636,27.40831056,27.41072687,27.412216100000002,27.41052826,27.41040965,27.41241043,27.41078401,27.40939869,27.40883007,27.4096315,-1.102442961,-1.014590355,-1.450033706,-1.148279103,-1.121541354,-1.190295567,-1.1597381390000001,-1.113901997,-1.148279103,-3.18798743,-1.262869459,-1.18265621,False,False,False,False,False,False,False,False,False,False,False,False,112,7.383333332999999,-0.9,173.6763458,27.40542412,0.933462486,99.09750366,39.20476946,2.840000033,-0.9,112,7.383333333333333,7.3757328960000015,1.040889538,28.12786131,0.114456718,2.840000033,27.16251945,-1.45
San_Lorenzo_Carapa_guianensis,112,7.75,3.726012662,3.8667592410000005,4.1792204889999995,3.95190619,3.6405023739999995,3.932372515,4.016754486,3.5946050410000003,3.943844693,4.0847865269999994,3.385912358,2.701475335,0.330208848,0.36469700899999996,0.505231975,0.388755831,0.31184364600000003,0.38301914600000003,0.409109289,0.302656669,0.386367312,0.432663662,0.467934565,0.436392512,0.031794775,0.035162005,0.048974935,0.03751603,0.030005458,0.036954447,0.039511177,0.02911127,0.037282268,0.04182381,0.045294636,0.042190303,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,21.1265731,22.24376592,26.06117648,22.96017523,20.48545173,22.79295628,23.52782986,20.15230867,22.89093944,24.14512345,27.74822912,29.44602441,27.39247427,27.39175278,27.38881281,27.39124947,27.39285846,27.39136948,27.39082368,27.39305066,27.39129944,27.39033093,27.38959306,27.39025292,-1.117721675,-1.026049391,-1.480591134,-1.163557817,-1.133000389,-1.194115246,-1.178836531,-1.125361032,-1.163557817,-3.18798743,-1.270508816,-1.194115246,False,False,False,False,False,False,False,False,False,False,False,False,112,7.75,-0.9,175.5611725,27.38764191,1.039634397,99.0933075,39.53473387,2.840000033,-0.9,112,7.75,4.62756218,0.594842114,25.82986937,0.056760140999999986,2.840000033,27.25875854,-1.05
San_Lorenzo_Carapa_guianensis,112,9.1,6.125823639,6.14570271,6.059771509,6.246067831,6.712031358,5.421161656000001,6.25870752,6.626440434,6.129560177,5.536675305,3.601925978,3.4237058730000003,0.521829593,0.524983687,0.541234407,0.542115155,0.630078618,0.41710474299999994,0.5442348779999999,0.612766743,0.522401146,0.432663662,0.467934565,0.475227905,0.052156232999999996,0.05248037,0.054136185,0.054225079,0.06325284099999999,0.041516562,0.054446862,0.061472065,0.052216795,0.043091992,0.046670638,0.047411893,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,2.840000033,21.77923411,21.83694965,22.64396941,22.13099231,23.51950822,19.77203066,22.1676368,23.26106259,21.78990715,20.09509024,28.18467041,28.9619041,28.65258648,28.65251894,28.652171000000003,28.65215214,28.65026873,28.65482876,28.65210675,28.650639399999996,28.65257424,28.65449563,28.65374044,28.65358428,-1.270508816,-1.087164247,-1.537886312,-1.278148173,-1.43857467,-1.224672674,-1.289607208,-1.419476278,-1.2743284940000001,-3.18798743,-1.270508816,-1.224672674,True,True,True,True,True,True,True,True,True,True,True,True,112,9.1,-0.9,800.3900146000002,28.54202843,0.986522145,99.28903198,40.38188076,2.840000033,-0.9,112,9.1,6.6126652660000005,0.59975247,20.06762728,0.054005682,2.840000033,29.36659622,-1.55
