Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable
428.33371163494564,455.1613722184221,119.29800437388984,245.05545726884333,230.08917189394094,112.75148601770853,98.44396227162561,353.60399963290286,433.70673921701814,287.8877304255715,101.13290374831294,83.43151414806641,106.2035352512428,100.43531823260899,169.9156723613065,221.69670524642711,195.8061888038668,tuz,A
229.32779599513208,437.8660182329694,62.41311871773291,235.47565272248406,210.8019346113543,92.0103235511621,79.05957570232533,381.5560184921382,422.8303152152471,304.53857452150294,85.4162091548819,71.78076220045732,56.51437938841053,59.911730148062375,122.67394665709487,190.14509035406368,156.40951850557929,sox1,A
234.7583424416025,448.2764887906396,71.57224342448802,245.87639818226256,290.1445936733752,94.3542711887475,88.47564834372527,377.8069737979787,424.8522360031727,300.3499452897879,88.10850390206853,73.61717356624216,76.72847703588373,72.91477862604002,128.80433759071693,201.10936079044876,164.95684919058283,sox2,A
353.9053499679849,493.18147121278497,79.6822321647256,254.06464199807138,351.1179615964039,98.21908994181463,114.84161822425062,343.279920515294,420.0601503622859,255.4778431763879,87.06134231042195,78.34597132162342,101.60422207794352,108.60920362812055,147.60771453558309,219.1372488689131,183.37248170224808,wue,A
334.7885129962423,462.35435831279926,79.39163727359379,248.389547530662,354.34963531650266,113.69907549501502,91.30345402804375,338.662792146146,421.5351694632085,259.3494264283937,98.11041941558548,114.19924836686292,59.14961395764233,54.97102080922649,122.72041175333388,210.19828821955053,166.4593499864422,cmax,A
233.7104696230064,440.9154525879352,68.62357798605247,238.9011374508288,303.4406007949983,91.30948707649401,84.19549985139837,379.0846622615342,420.9493525725992,302.32143477991406,84.16241218418793,70.98185034725358,69.1899192051881,65.96448598970564,126.01782881002042,198.6512114347411,162.33452012238075,pmax,A
229.13319441254737,435.84402038242035,62.08218159541904,227.8904784180481,316.6135010906894,96.5729134303112,87.65441194360696,378.79724400544154,428.82854000072524,296.3745572016443,85.49104781958404,83.39436774416266,80.12172802273712,75.67983734414724,123.54302919736861,200.53473684059017,162.0388830189794,pmax2,A
250.26008425019842,451.99601634267924,72.06267738974614,252.7099017069676,317.4093372982606,94.20535881210013,88.1700269707671,383.5980383472329,426.16722495592853,307.4257369329355,88.9541902777723,73.5620641368348,68.76971862965358,61.146064900525374,122.77150154852035,203.94719616667481,163.35934885759758,cgn,A
252.83148059554165,450.91740335335885,73.25845541303619,232.54783702979464,205.27624634300065,90.05016407701348,88.9370089392921,366.92585493524655,424.3625159020958,297.976483253131,87.83502726008123,71.9883149995609,81.43792648300388,78.09490147674795,129.7941906549612,195.48225404772438,162.6382223513428,lcst,A
482.2564497779928,442.59570603625724,69.51057053313778,225.83273722664174,277.810834717485,112.79027384761585,79.46103334043097,358.7994129109993,428.91647341836557,305.7575736145012,109.74834987835845,109.36057809120327,23.952965912020105,51.11273543011048,115.57488091610452,212.89870504341505,164.2367929797598,cap,A
468.49984033438784,448.8517781500926,65.77452634759752,245.96986084786204,323.0430254868576,110.02399691995073,85.17962278352697,373.47239320288753,439.0989190682223,316.62009347436737,111.02906769192859,126.18963399879716,62.08894853991145,36.10025179164159,121.55599109915738,222.23319664914592,174.21141532397155,mes,A
