Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,San_Lorenzo_Tocoyena_pittieri,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable,rank
0.3363733002153575,0.3930485454721422,0.20994771817802593,-0.6555545780536427,-0.14700179917229095,0.2275517980159385,0.4542995937716976,0.4736444501194793,0.08694513856052721,-0.2809240259809944,-0.3924143498999977,0.45147973323512314,0.18158942886346452,0.4729247680426094,0.4106482848165486,0.4439412870682161,0.16665620582826277,0.281962549115648,pmax2,E,5.0
0.35002928748119855,0.3445673556913227,0.1867224954611627,-0.20984150821653502,-0.1814120674257096,0.17957944949021565,0.3346128054259676,0.5376926115265852,0.38209495683744343,0.180611685573001,-0.18304793441570477,0.33616431109129186,0.15398665603399653,0.5489942356458725,0.46743680406380794,0.4506693938178985,0.24242878363011344,0.33538855825862973,lcst,E,1.0
-0.1185573134755733,0.012406182545185884,0.07108582879610958,0.22158759607486678,-0.19487740794808217,-0.537071837245154,0.36157669971474915,0.009165660452218227,0.4267253474211965,0.2815858052874981,-0.34031824314521275,0.06898647895749732,-0.5782622610039521,0.18780124258409703,0.19460190512178288,0.4055438698814289,0.029498722126166006,0.07003615387680345,cap,E,10.0
0.04054088006370016,0.020879750821063192,0.1795024837746172,0.15027632113341727,-0.17535718966199143,0.014369285458666448,0.31260943243075856,0.07532782304897179,0.46516493060861397,0.3376194330690523,-0.2745900123963938,0.20522157197321655,-0.04479173428307259,0.36853310776886283,0.21958494163727693,0.42864708807509155,0.14522113209511567,0.16488940245401723,mes,E,7.0
0.6191663013881493,-0.14090731509513899,0.3233152539999591,0.1487670499634628,0.16111371604450608,0.34401653853055014,0.3025462275980815,0.025909738643435487,0.02091380445815505,0.4498331641968287,0.12460862520928395,0.33309851894335174,0.37776998559987873,0.03723651616538759,-0.07171581547306971,0.40139685755333865,0.21606682298288504,0.23182997182129378,std2,A,7.0
0.11330835695355423,-0.15024792082336447,0.3162312248070899,0.1426799184648887,0.16333763514226773,0.36305160698298256,0.17203362723619586,-0.017999878766954636,-0.058542909126458875,0.3065820737972377,0.03338329460100442,0.2854234246436317,0.3495671722049297,0.16411767796776355,-0.2808403734916536,0.38819806391847234,0.14314268715697417,0.16372765655501564,tuz,A,12.0
0.6155834055365377,-0.15420398795303525,0.3469332709299462,0.1706404905755574,0.11590033407148859,0.31498451862688814,0.3675963481212906,0.045017330300955116,-0.027352210682958455,0.4728502660725842,0.14929883533271826,0.35852128284799456,0.43779954486429784,0.22823831786424809,0.10544834596442432,0.4341176853601201,0.24883586111456607,0.2716114182455681,sox1,A,2.0
0.6189235122615023,-0.17078040991445054,0.33309154849600453,0.16406829712759052,-0.016858110421175132,0.3199070041344675,0.3233860124439617,0.1276813507514455,0.005432116381154595,0.5117211168756352,0.1994268377693862,0.35487934814146027,0.46995966129911904,0.015953408034521388,0.019795233951358626,0.38002731464793804,0.22853839012374497,0.25966692095192684,sox2,A,5.0
0.6012035807936306,-0.1569636714805902,0.3331782168016668,0.13146972076968133,-0.06748050552178397,0.3685715134736971,0.21705601794245621,-0.02459454719773313,-0.09216436664350391,0.2812481291703778,0.28929665038377195,0.3391667350696146,0.3614687142053462,-0.2763500500037719,-0.1129057237050548,0.30178192164015705,0.15587389598112267,0.249152073556417,wue,A,11.0
0.5682735435865174,-0.20082228879014785,0.309354246340947,0.19474290877236033,-0.46500715224281497,0.31256872956099746,0.24424122297425532,0.2380837114003167,0.044357860235811564,0.562443994811892,0.2895715601015254,0.36521589983845093,0.4778230004561502,0.018492518371346245,0.028358186369927374,0.3678267165748137,0.2097202911476468,0.26690639153789036,cmax,A,8.0
0.6157638131790079,-0.16927261412657768,0.32308667198380914,0.15546920843053436,-0.08950998236436702,0.2971177860278783,0.3183732589421885,0.09621702497830098,0.020801797031221092,0.48864747799387576,0.218182519159559,0.34705081347178235,0.44914459302187426,0.07691465755711535,-0.02089938682578185,0.3679072863041958,0.21843718279778848,0.25765015259371865,pmax,A,6.0
0.6193434978764165,-0.16773565956668324,0.3139591738576818,0.1405416602731322,-0.15709257723992942,0.35628406437436144,0.2989343950560378,0.10518748322241578,-0.007760028784083328,0.5205845031745289,0.31243783830441985,0.3209183463734401,0.4572261345981089,0.1683485072041011,0.12357832871293495,0.3889115465801535,0.23710420087606476,0.3056861166802288,cgn,A,3.0
0.6198727651240804,-0.15913362840756928,0.32916886827807124,0.14892766673455626,0.09844797272554762,0.3620322880782434,0.2786881671233743,0.012361510628387862,-0.044106265309353576,0.35519841242865313,0.22055133399116655,0.3277549379734095,0.3941081958709547,-0.08325243623766632,-0.05401572693185175,0.3722987626579257,0.19868142654549564,0.24961975055727043,pmax2,A,9.0
0.5923619808760906,-0.14999597886273963,0.324883639868633,0.17981007773170177,0.1595621093341757,0.3453615220905928,0.29344705056337517,0.22581783726472238,0.05570184971388448,0.5411239470898146,0.2594778588593597,0.3370236745403945,0.46260106167644244,0.02294361986150617,-0.016852094480157565,0.377746420513832,0.25068841104010176,0.27646245471136743,lcst,A,1.0
0.01329048591046944,-0.168930804793211,0.06423109606177424,0.18582200125260007,-0.09807128098559925,-0.02526201254955507,0.3936027110819639,0.13237948812327072,0.20582528026618696,0.3901971383060441,0.07703656628561362,0.061457121548377014,0.32913120173321675,0.34941698940246535,0.2120884313347844,0.4008223022148032,0.15768979469957528,0.1591007446879354,cap,A,10.0
0.16471683144726434,-0.16781554592661863,0.2132004259489828,0.24352101720737773,-0.03328253320651631,0.1133334141191581,0.3887653103316886,0.22023194618247777,0.2600288365537101,0.4073937787418468,0.03451651399250366,0.17497317335200369,0.4043783121967348,0.5653237949516076,0.28623461807872574,0.4323483534792635,0.2317417654656381,0.23187648169492775,mes,A,4.0
