Corrigin_Eucalyptus_capillosa,ManyPeaksRange_Alphitonia_excelsa,ManyPeaksRange_Austromyrtus_bidwillii,ManyPeaksRange_Brachychiton_australis,ManyPeaksRange_Cochlospermum_gillivraei,Parque_Natural_Metropolitano_Calycophyllum_candidissimum,Puechabon_Quercus_ilex,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,San_Lorenzo_Carapa_guianensis,San_Lorenzo_Tachigali_versicolor,Sevilleta_Juniperus_monosperma,Sevilleta_Pinus_edulis,Vic_la_Gardiole_Quercus_ilex,mean,median,model,variable
0.8038717998404135,0.7094383836618361,0.8485517252867463,1.033753023279856,1.182715310569369,1.090839408873838,0.3769414220216444,0.626220195495193,0.4508454628998212,0.3375962434277459,0.8123752344909806,1.0336801089852041,0.29077481705879277,0.5981790465228933,0.33628373251038973,0.7021377276616483,0.7057880556617422,cap,gs
0.6926847466276931,0.717262135852298,0.8197916196095376,1.0368271672310307,1.2929709160046379,0.8558694280574397,0.39775927392897376,1.1543799562867954,0.588353790875653,0.49612315047193883,0.7584277767082057,1.3999964250916441,0.5015247677978727,0.4851603752774959,0.30588621818848394,0.7668678498673134,0.7378449562802518,mes,gs
0.7598036304446121,0.516039199394885,0.8857178333750925,1.6786018011623463,0.758706994919898,0.8240051571357631,0.4704008232060923,0.4023862002805787,0.48842742399268274,0.4892236805630737,1.0710611814770221,0.4175680278827791,0.3758565772956459,0.3757731838974101,0.4909752525281371,0.6669697978370679,0.503507225961511,std2,E
1.214068937108027,0.6222921159152875,1.173275052186044,0.8242936424474794,1.3981971169734635,1.279733550239832,0.4604759270034829,0.8417788860644037,0.5730174465603678,0.48816171587954676,1.1007410942809255,0.43703831293502904,0.6765145898982613,0.5400457078579916,0.7223919494732085,0.8234684029882234,0.7729301762307159,tuz,E
0.5866231723338006,0.4327366647864881,0.6696465824149832,1.6326450352672734,0.8528885897395567,0.9379614750392835,0.4311819387812336,0.38114011975176193,0.6163914852844271,0.5650806179474763,0.9188027382506307,0.4276404430551374,0.37439401253735105,0.34566457616587043,0.5001880480633449,0.6448656999612413,0.5758518951406384,sox1,E
0.5842385949479523,0.4475938396173767,0.7050326947984332,1.6776247377240403,1.1189034286468917,0.9379768883602208,0.4614904124309577,0.30918319110998294,0.5134928180129644,0.47744052541385334,0.9445383763850649,0.39268717589210267,0.48254989015272687,0.451773562257793,0.4846939877412147,0.6659480082327717,0.4990934028770896,sox2,E
1.2142164183579485,0.6593215472004826,0.8461757568341776,1.1908003640875435,1.268622734869287,0.9947509139215561,0.9361593301185333,0.6989743372204902,0.4364922432469055,0.35484541182814977,0.7239537912279695,0.540187690931437,0.6381061737362421,0.4783620522289963,0.9575432824632485,0.7959008032181979,0.7599272972230837,wue,E
0.9611878293499685,0.5264640481374226,0.7397743246719618,1.164149071812121,1.2672465140340257,1.2563402723840376,0.5657922270281217,0.6871012224942287,0.38985394334341006,0.35018835804688486,1.0075631140460906,1.1532995363960923,0.43060554257157685,0.48918042926949334,0.5632075632659103,0.7701302664567565,0.7134377735830952,cmax,E
0.5781455228459145,0.43701345248361567,0.8394981316881971,1.6688424016912267,1.1746650864070567,0.9367312354174331,0.47642816205229827,0.3242411852983274,0.5283935424383512,0.5231470576234645,0.9290942408743844,0.41879630874549006,0.4739545926130307,0.43119904432526335,0.4876151302186067,0.6818510063148441,0.5257703000309079,pmax,E
0.574165800357286,0.48103209173025263,0.6858919306217304,1.4161741029007238,1.2084838338493045,1.1334736031159953,0.49434883037802757,0.770447424806789,0.8193260330649276,0.6041990400981394,0.9406701697045767,0.7763390332958382,0.5069664733507043,0.43467075530150856,0.5155361984111484,0.7574483547324636,0.7216701426770971,pmax2,E
