soil,doy,hod,A(std),A(tuz),A(sox1),A(sox2),A(wue),A(cmax),A(pmax),A(cgn),A(pmax2),A(lcst),A(cap),A(mes),E(std),E(tuz),E(sox1),E(sox2),E(wue),E(cmax),E(pmax),E(cgn),E(pmax2),E(lcst),E(cap),E(mes),gs(std),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cmax),gs(pmax),gs(cgn),gs(pmax2),gs(lcst),gs(cap),gs(mes),gb(std),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cmax),gb(pmax),gb(cgn),gb(pmax2),gb(lcst),gb(cap),gb(mes),Ci(std),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cmax),Ci(pmax),Ci(cgn),Ci(pmax2),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cmax),Tleaf(pmax),Tleaf(cgn),Tleaf(pmax2),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cmax),Pleaf(pmax),Pleaf(cgn),Pleaf(pmax2),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cmax),Rublim(pmax),Rublim(cgn),Rublim(pmax2),Rublim(lcst),Rublim(cap),Rublim(mes),PPFD,Tair,precip,VPD,CO2
inter,193.0,12.0,7.246989125725402,6.792177699307222,6.651026286383206,6.821075212965865,6.922877227672378,6.7190329774014925,6.799428654288257,6.878107334307018,6.878107334479938,6.939015734242402,5.851568532475565,5.714214135215952,1.3636678861014258,1.0941599769255077,1.1142504712707846,1.1082661850362743,1.1617881414928093,1.0588767395455512,1.0987145789863948,1.1381596057352843,1.1381284573492487,1.1705924260160594,1.2294107589158134,1.222705584206456,0.08060549700207638,0.0646738937175331,0.06586149672463543,0.06550774919800667,0.06867158894423109,0.06258821454328098,0.06494312819814274,0.06727483413880994,0.0672729928656491,0.0691920381856937,0.07266899258632575,0.07227262520920688,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.246598644894533,24.842154461107175,25.48436326922132,24.98557268518651,25.500077763898982,24.484074653207642,24.878035043066124,25.271995432925767,25.27199543292572,25.583016793344232,28.73488268069397,28.983517000185767,20.74995748138345,20.749982235237628,20.749980389959067,20.749980939605823,20.74997602370295,20.749985475944428,20.749981816904988,20.749978193944738,20.74997819680567,20.749975215044028,20.749969812677765,20.749970428536933,-1.8489997727921,-1.51055985222888,-5.628245552414729,-1.51055985222888,-1.6092714957264858,-1.397746545374473,-1.4541531988016765,-1.51055985222888,-0.7490700309616337,-5.585940562344326,-0.19910516004640055,-0.3119184669008074,True,True,True,True,True,True,True,True,True,True,True,True,1526.552029,20.74893646,0,1.714180636,41.55
inter,193.0,12.5,7.255980063285255,6.79302288969206,6.654931092757492,6.817006177829171,6.8833221616922815,6.476373718140419,6.836809397742512,6.836809397742512,6.958188124484593,6.900092512205701,5.841324457466907,5.677847751023058,1.3883282405393205,1.1155344418399633,1.1386903589519408,1.1271862824568426,1.161781233620785,0.9780931997833932,1.1381529680044244,1.1381529680044244,1.2015607183503945,1.1705833632132985,1.2294052695831994,1.2227000264672219,0.08005347468748814,0.06432254457636928,0.06565783193188436,0.06499444816335442,0.06698937282220087,0.05639707036178795,0.065626843282028,0.065626843282028,0.06928327581472876,0.06749695079583788,0.07088895231063566,0.07050228900410649,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.130106159131927,24.748805838673658,25.425070541815014,24.86471259983632,25.189050610358823,23.281453373650326,24.960968332052712,24.960968332052712,25.56227615668058,25.27198962065237,28.44458902947409,28.734693300011397,21.153448984668472,21.153474343852228,21.153472191255066,21.15347326068549,21.15347004470431,21.153487120527238,21.15347224121146,21.15347224121146,21.15346634676371,21.15346922644956,21.153463758306447,21.15346438163253,-1.8913211218795147,-1.5387810812629854,-5.628245552414729,-1.5387810812629854,-1.6092890893862912,-1.284952252019084,-1.510577878013663,-1.510577878013663,-0.7913961951559431,-5.585940747540745,-0.1991289269201735,-0.3119417399174629,True,True,True,True,True,True,True,True,True,True,True,True,1528.036678,21.15241729,0,1.757211668,41.55
inter,193.0,13.0,7.256667839272617,6.782129252154091,6.653652730091921,6.8234060704647375,6.94041067947858,6.588567261424045,6.763956957742111,6.825120459921778,6.9277736985991165,6.868229561506706,5.828347014003222,5.649607589192503,1.4046169962789317,1.1265899652152294,1.155547719927842,1.1467050294220338,1.2077798884033228,1.0388045915455493,1.1184743228573564,1.1479437743999912,1.2015546335870584,1.170297201951177,1.2293997154009857,1.2226944030646616,0.07961426539747052,0.06385442795499581,0.06549585868806412,0.06499462223348919,0.06845658356049661,0.0588784715202238,0.06339440494832238,0.0650648388938301,0.06810371057383023,0.06633191540064687,0.06968208627978156,0.0693020006087083,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.049186813993092,24.652783914264422,25.388300492353444,24.84909296739095,25.417129481548336,23.75834949894097,24.56700474045537,24.85729123741186,25.3549252322002,25.064638735240038,28.237237067489534,28.56881144815015,21.43354775088385,21.43357380606519,21.433571092301904,21.43357192099077,21.43356619738713,21.433582032833005,21.433574566619054,21.433571804902325,21.433566780784155,21.43356971006066,21.43356417129452,21.433564799679925,-1.9054392132255675,-1.5529007341356849,-5.628245552414729,-1.56700227329928,-1.6798145866080427,-1.369580725008946,-1.4823930383177084,-1.5246976558084944,-0.7914176193015384,-5.571839395760347,-0.19915297443053567,-0.3119652877392981,True,True,True,True,True,True,True,True,True,True,True,True,1504.784714,21.43252996,0,1.7876379130000002,41.55
inter,193.0,13.5,7.252808404299826,6.762900855641142,6.649886248890351,6.804048081429242,7.001841544300046,6.56616111653154,6.783345757691075,6.822818930484336,6.947339955010379,6.848915968239224,5.8206500179135885,5.633280861443509,1.412854894256338,1.1274787271551725,1.164655312161759,1.1473427210672242,1.2530761614807553,1.0387985641828903,1.1381394565757548,1.1577083298926514,1.222652767650647,1.1708368249115084,1.3171573030335402,1.2226887134076745,0.07932748552915346,0.06330332290099888,0.06539079262281187,0.06441868731599444,0.07035567435116273,0.058323961233379525,0.06390192314127005,0.0650007180361075,0.0686473768754652,0.06573788636618866,0.07395390270415758,0.06864939525402694,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.00450804125203,24.554011773516297,25.371497758654236,24.74758264404995,25.70741484061439,23.654674703352857,24.64994264868121,24.83655538843244,25.43786310541327,24.960963881600215,29.02517476417222,28.48587118765207,21.588120555008178,21.58814741570725,21.58814391650452,21.588145546031974,21.588135593995148,21.588155762624222,21.58814641227852,21.588144570381132,21.58813845756163,21.588143334676843,21.5881295624324,21.58813845417828,-1.9195573730798643,-1.5529189979364941,-5.628245552414729,-1.5670204739035467,-1.750339661475232,-1.3695998103648086,-1.5106145700353355,-1.538817521969441,-0.8055407716827003,-5.600042600480624,-0.21327878106648634,-0.3119891128358553,True,True,True,True,True,True,True,True,True,True,True,True,1457.243415,21.58714098,0,1.804628339,41.55
inter,193.0,14.0,7.246288621013613,6.759031477698128,6.644998821742196,6.796597206884682,6.930453571859411,6.378149359479688,6.797023873879849,6.836244049862863,6.862171264728057,6.840577441650582,5.8176442914020505,5.630875011971054,1.4132056429107167,1.1287448842267536,1.1659286317070696,1.1468979153041547,1.2168827507415172,0.967881989536458,1.147929947686288,1.1674463406997984,1.1804170139682166,1.1699963952841086,1.3171511989991864,1.2226829569014819,0.0792122081509318,0.06326661689725332,0.06535093741957655,0.06428417676618693,0.06820716712447268,0.05424962428750025,0.06434202697111936,0.0654360122950219,0.06616308085823991,0.06557895501221964,0.07382776271705224,0.06853229846726548,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26.996435897334237,24.553881440495,25.37352949053559,24.73086289332053,25.375659965690133,22.84602049387765,24.73288272284032,24.91949547076344,25.043903969378995,24.94023022053314,29.0251753907071,28.485872430713076,21.615990849807847,21.616017645233544,21.6160141426262,21.616015935267654,21.616009342887512,21.6160327980784,21.616015838053027,21.616013999662165,21.616012777860213,21.616013759454,21.615999897873834,21.616008796523943,-1.9195741889343751,-1.5529374761948729,-5.628245552414729,-1.5670388882233148,-1.6939515964792968,-1.2709092356260243,-1.524734652137988,-1.5529374761948729,-0.7773598146305403,-5.557738492272517,-0.21330333349284408,-0.3120132176919409,True,True,True,True,True,True,True,True,True,True,True,True,1386.333981,21.61507272,0,1.807712797,41.55
inter,193.0,14.5,7.236737161230316,6.749434275541855,6.638832168554214,6.804808028222044,6.919167790334173,6.2507179390718886,6.804393536271213,6.804393536271213,6.868598125044768,6.847319295508496,5.813711750989177,5.638832951495744,1.4055793056888557,1.1203245691290005,1.1593532089015448,1.1472775345629127,1.2077572708031112,0.9166002985475196,1.1479229124829744,1.1479229124829744,1.1804108418651609,1.1696995260797736,1.2293826579022975,1.2226771329476167,0.07926356851498237,0.06317629077534638,0.06537732193905038,0.06469630971079214,0.06810709824940261,0.051687382817506976,0.06473270604178437,0.06473270604178437,0.06656487780993202,0.06596080736397385,0.06932668050576547,0.06894851630925343,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.02503639582265,24.553750036213234,25.395063445161625,24.817815936169325,25.375663401940514,22.327654771539244,24.815825082057138,24.815825082057138,25.126846370879946,25.02317260793904,28.195769286741875,28.54808054756923,21.51694777500023,21.51697457080433,21.516970904594263,21.516972038939684,21.516966357690762,21.516993707929664,21.5169719783152,21.5169719783152,21.51696892651595,21.51696993269844,21.516964326279673,21.516964956172572,-1.9054898543556789,-1.5529561708273598,-5.628245552414729,-1.5670575181684927,-1.679868296897555,-1.2004224872990408,-1.5247534761450945,-1.5247534761450945,-0.7773820670650579,-5.543637468367932,-0.1992268260786147,-0.3120376048076767,True,True,True,True,True,True,True,True,True,True,True,True,1293.449133,21.51611244,0,1.796805472,41.55
inter,193.0,15.0,7.221254811423322,6.752413395547055,6.629551821336312,6.786538759217002,6.935295917696531,6.6169377870662105,6.743344504054997,6.823895644465116,6.844796320355543,6.865573595582037,5.817128702687154,5.655266729552571,1.3895826031074536,1.1119205562765533,1.144983540111562,1.1285811128586896,1.2077495544269872,1.0488212816723823,1.1085737834373997,1.1479157950804608,1.1592590885950098,1.1699772966363469,1.2293768384490458,1.2226712409439076,0.0794497613636342,0.06357320525095776,0.06546369737935963,0.0645258300313702,0.06905258715615685,0.059965305351166565,0.06338184221843271,0.06563135980565507,0.06627995457005778,0.06689280864391561,0.07028921761855572,0.06990579664804884,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.090075788755268,24.652403952806946,25.438930725370607,24.818649439673,25.562282265787,24.007175449696103,24.60848341857973,25.002443811988364,25.10611759972893,25.20979138746884,28.38238791398001,28.67249589762197,21.291747726570932,21.291773642378555,21.2917705564187,21.291772087352275,21.291764698102924,21.29177953179945,21.291773954752255,21.29177028273436,21.29176922399905,21.291768223606592,21.29176267950319,21.29176330537545,-1.8914058493251085,-1.5388738018638235,-5.628245552414729,-1.5388738018638235,-1.6798866208483376,-1.3837597009808582,-1.4683673923715663,-1.5247725199653723,-0.7633032974489968,-5.557739142922472,-0.19925202151094096,-0.3120622766985521,True,True,True,True,True,True,True,True,True,True,True,True,1180.453704,21.29101388,0,1.772209187,41.55
inter,193.0,15.5,7.194140759889599,6.777903638158112,6.613468548920858,6.772620055470263,6.856265892010293,6.5077738625539805,6.791771105452181,6.848273495478632,6.90773479353075,6.888037722155298,5.8185313491994926,5.683171868703066,1.3644985399266512,1.1107982908898997,1.122955846646867,1.1080849561579846,1.1524560682150502,0.9882324274441942,1.1184403340594553,1.1479085947469736,1.180398280640501,1.1696802076746189,1.2293709511916386,1.2226652802844649,0.07970790088987577,0.06488677212688722,0.06559700316819791,0.06472826222967755,0.06732037862592302,0.05772667280463607,0.06533321178432135,0.06705471902961171,0.06895274283197042,0.06832659990354584,0.07181370610535766,0.07142196246717877,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.19101971621824,24.931963048856968,25.510675667738557,24.90518281401897,25.33420907552785,23.61322357552617,25.002452834558568,25.292739545406256,25.603761021316593,25.50008719601318,28.67268355096085,28.90058866559599,20.942108609210887,20.94213204688545,20.942130923729934,20.942132297552366,20.942128198401143,20.942143369928427,20.942131340888047,20.942128618511898,20.942125617006443,20.942126607177734,20.942121092747904,20.942121712240134,-1.8491197465071425,-1.5388930012460718,-5.628245552414729,-1.510690569858702,-1.595297864020812,-1.2991723344534267,-1.482488138471332,-1.524791785552387,-0.7774273537870809,-5.543638258252617,-0.1992775103459952,-0.3120872358954753,True,True,True,True,True,True,True,True,True,True,True,True,1049.695373,20.94149153,0,1.734600247,41.55
inter,193.0,16.0,7.1462441399634615,6.759143568885409,6.5846114646354845,6.764820757826705,6.876969729618716,6.724153640029737,6.797732808031379,6.797732808031379,6.7746921060995815,6.906584207503022,5.80723533733714,5.712773386104921,1.3292287314042148,1.0873997991038815,1.0935155290635183,1.0902676275320975,1.152448653618383,1.068821046530572,1.108559952171584,1.108559952171584,1.095693027648019,1.1696703797343713,1.2293649955281811,1.1671642603264318,0.07993440156126635,0.06539071681767354,0.06575851321549371,0.06556318630705495,0.06930273275429262,0.06427340333970719,0.06666327740333103,0.06666327740333103,0.06588946682594983,0.07033844730008304,0.07392850009715772,0.07018772913686143,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.32703156415608,25.105667032769464,25.619881569156643,25.136072642652174,25.748917655591825,24.919526623777863,25.313487363888644,25.313487363888644,25.189078709116238,25.914795861956115,29.04592203072579,28.61031671500815,20.47069677024258,20.470718791442767,20.470718234537888,20.470718530295255,20.470712868024787,20.470720483243774,20.470716864576694,20.470716864576694,20.470718036252546,20.470711299796054,20.47070586394075,20.47071152800596,-1.7927331005531542,-1.4966089774314886,-5.628245552414729,-1.4825078287114093,-1.5953170184720438,-1.4120020851110129,-1.4684066799913298,-1.4684066799913298,-0.7210457978271261,-5.543638660094253,-0.19930329518419126,-0.2980113362247465,True,True,True,True,True,True,True,True,True,True,True,True,904.0399233,20.47020757,0,1.68499493,41.55
inter,193.0,16.5,7.062820113129803,6.730632914626916,6.533370336412122,6.742517150125872,6.785695065202012,6.757637270457526,6.7363873751501275,6.7363873751501275,6.7470345148651125,6.9048014690520505,5.787147327427349,5.7347220461176,1.2820053780043412,1.0647388467079488,1.0570673002453033,1.07116049169724,1.0962045681526211,1.0787852225674208,1.0688143397208227,1.0688143397208227,1.0744651554911633,1.169367760302103,1.141587190926176,1.1671584513147917,0.07995660167254234,0.06640502566054336,0.0659265354497631,0.06680555730858513,0.06836761302613882,0.06728112844101611,0.06665922277830168,0.06665922277830168,0.06701167634872962,0.07293099837869954,0.07119824391603917,0.07279319713946401,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.49697072006003,25.425137347441737,25.78413070504414,25.49442981866312,25.748936330509416,25.583058003369562,25.458649258018852,25.458649258018852,25.52085363069505,26.474654011745628,28.63122626463348,29.004298500290318,19.881106740845656,19.88112615283104,19.881126838256204,19.88112557908009,19.881123341481675,19.881124897837733,19.88112578870036,19.88112578870036,19.881125283820232,19.881116804612844,19.881119286707087,19.88111700200668,-1.7222461234923847,-1.4684266660172864,-5.628245552414729,-1.4543255850464476,-1.5107299089298027,-1.42612342310477,-1.4120223421339313,-1.4120223421339313,-0.7069682935919919,-5.529537985618856,-0.18522829767095686,-0.2980369454376671,True,True,True,True,True,True,True,True,True,True,True,True,746.9613036000002,19.88075158,0,1.624700082,41.55
inter,193.0,17.0,6.91596369943523,6.633091626839275,6.441665471558562,6.633593384215053,6.574784455000873,6.69507409498152,6.642114080234963,6.642114080234963,6.648415717881306,6.854500483720133,5.728986992477694,5.7391623808835925,1.2192361162642849,1.0225417230613545,1.014299956582341,1.0227724595826644,0.990825420593622,1.0588130902129909,1.0286906794534212,1.0286906794534212,1.0319624910116092,1.1707687657199477,1.0538002070088448,1.1116452991067232,0.079438275586789,0.06662186687458987,0.06608484966902954,0.06663690122940542,0.06455529893890707,0.06898524501449013,0.06702252111904425,0.06702252111904425,0.06723570625237807,0.07628015768774853,0.06865861366541663,0.07242772068140793,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.699392044348606,25.71054088079709,26.042663213879923,25.713824030076484,25.33426694554434,26.12218982478506,25.76969801038761,25.76969801038761,25.811167635610442,27.24186970584072,28.278742118170932,28.94212433973666,19.17783407669065,19.17785123115747,19.177851949953297,19.177851211034056,19.177853997256943,19.17784806779346,19.177850694883574,19.177850694883574,19.177850409536433,19.1778383037128,19.177848504986088,19.1778434600954,-1.623558019702768,-1.3979418206767422,-5.628245552414729,-1.3838408082376157,-1.3556387833593624,-1.3979418206767422,-1.3556387833593624,-1.3556387833593624,-0.6787901862812847,-5.6000435275364735,-0.1711537384727264,-0.2839618379857394,False,True,True,True,True,True,True,True,True,False,False,True,582.7552045,19.17761323,0,1.555251343,41.55
inter,193.0,17.5,6.6349772064396575,6.419152555863928,6.262363299553206,6.450371247263094,6.317067154246124,6.485045839362327,6.470031755497322,6.470031755497322,6.392726070520794,6.56979799281945,5.605626726984198,5.686516549726843,1.13088256347365,0.963245492765074,0.9666898291800204,0.983884618985087,0.9026413278460051,1.0084898492720242,0.9983597384878508,0.9983597384878508,0.946765346560258,1.074479029977306,1.0537949434765568,1.1116396512203373,0.07751555189540449,0.06602414394487517,0.06626024791761499,0.06743893125746503,0.06186984155622539,0.06912558512592916,0.06843117748788644,0.06843117748788644,0.06489445688791379,0.0736490950473925,0.07223121120350917,0.07619644837152834,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.932549268184406,26.082652463478073,26.514210883712288,26.33435747016913,25.292838525904425,26.61986870352038,26.49545962436814,26.49545962436814,25.87341422860753,27.345588331918602,29.211845856721254,29.68862598912441,18.36624168961473,18.366255877854886,18.36625558633779,18.36625413102837,18.366261007188406,18.3662520485241,18.366252905902744,18.366252905902744,18.366257272679263,18.36624646342088,18.36624821405268,18.366243318270367,-1.4966692188218127,-1.3133569582869733,-5.628245552414729,-1.327457901405038,-1.2287512995785859,-1.327457901405038,-1.3133569582869733,-1.3133569582869733,-0.6224107455018101,-3.893829548892787,-0.17118056572374418,-0.28398811066826063,False,False,False,False,False,False,False,False,False,False,False,True,417.0466016,18.36614805,0,1.478343301,41.55
inter,193.0,18.0,5.977757559983567,5.849745615666554,5.80699517063396,5.879801658100822,5.6791881519293925,5.709651285646095,5.903695009115615,5.8567666436125325,5.7967228349884765,5.862075776768989,5.261112206759723,5.386230673487158,0.9807979390269588,0.8586442316686345,0.9193627496840501,0.8839561927436468,0.7422029436929389,0.7600165887224188,0.9062484089735692,0.8648092955703444,0.8185373342498141,0.8695456127916449,0.9660002957577016,1.0561152801260534,0.07120624969082236,0.06233724189062121,0.06674570706205814,0.06417501046119498,0.053883147355415786,0.055176477702936974,0.06579353734398165,0.06278485411574193,0.05942530594631028,0.06312873300687602,0.0701318529949038,0.07667477495197657,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.194410963351327,26.62106095953016,27.70894062235488,26.97485134012276,24.77454271967801,25.085566367417265,27.2627319016166,26.70288933567515,26.018637310640454,26.765094065224236,29.60586170691001,30.37296837902548,17.452521159396227,17.452531125862638,17.45252617186588,17.452529060671047,17.452540626255306,17.452539172847967,17.45252724185908,17.452530622857832,17.45253439816648,17.452530236423822,17.45252236672933,17.452515014288014,-1.28517666818904,-1.1723696841831779,-5.628245552414729,-1.1864705571839107,-1.003159208174385,-0.9890583351736524,-1.1864705571839107,-1.13006706518098,-0.5378303991502041,-2.6811630952615824,-0.1571068281304197,-0.2699138121362818,False,False,False,False,False,False,False,False,False,False,False,False,258.0573764,17.45253665,0,1.3957562280000002,41.55
inter,193.0,18.5,4.168668877002666,4.119251992663794,4.2685632232328174,4.213518942856749,3.93004738263392,4.1219431296434985,4.222799130068355,4.149882794753959,4.1046586281095845,4.135113882946209,4.032019318269808,3.9932927398100064,0.6557505530345225,0.5971360356420015,0.8946973134211216,0.7223711463703564,0.4532116691673674,0.6001563876964424,0.7388677923967011,0.6323456286880187,0.5824059358973572,0.6149796480059371,0.8781986794107464,0.8894914997456747,0.050751266093143794,0.04621461562468583,0.06924574894997416,0.055907621864134865,0.03507533818387762,0.0464483839437163,0.05718445696940761,0.048939764752145495,0.045074541411452174,0.04759567201043659,0.06796873042448556,0.06884281093239501,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.482703840950194,27.37012070414368,31.743122726945032,29.560800236892533,23.71722719776125,27.428801972479032,29.79259819772008,28.05085361070019,27.0555709895464,27.719092736982226,32.11495515434852,32.3222748598209,16.443650878390866,16.443655453294127,16.443632228432428,16.44364567860789,16.443666686689586,16.443655217553577,16.44364439103336,16.443652705161252,16.443656602988508,16.44365406058795,16.443633516162127,16.443632634749754,-0.8480736472372226,-0.8057712409967137,-5.628245552414729,-0.9608800638785796,-0.6083600118743389,-0.7775696368363745,-0.9608800638785796,-0.8198720430768833,-0.3827471785916248,-1.7505249803680791,-0.14303354322874104,-0.2276383557097588,False,False,False,False,False,False,False,False,False,False,False,False,119.9761633,16.44373766,0,1.309284011,41.55
inter,194.0,6.0,2.338035135136872,2.2965754413900155,2.3954545796232365,2.38979531855116,2.233125308538801,2.3432509032969056,2.389361129862335,2.3670689457761327,2.3355484339772628,2.269217586050294,2.3400692391102047,2.341591735098325,0.26356732516604225,0.20515719231838347,0.5277373960399105,0.4510274211175165,0.15858580111205342,0.2742391718553391,0.4488106795480815,0.3398482742636516,0.2590817721937172,0.18129670852120056,0.5269507340701778,0.5004459511179753,0.03422740830504628,0.026641936515354386,0.06853552018415157,0.05857284499220108,0.02059399620166388,0.03561332781176615,0.058284949672373215,0.04413386491761046,0.03364488468960387,0.02354331270477025,0.06843335175471671,0.0649910319337369,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,30.68309045028501,27.83672700099102,35.989496726485896,35.059462673794194,24.2979784802849,31.07838890281785,35.01807691595615,33.00676250924026,30.497803300886165,26.2056168866202,36.117049837244366,35.826749718660466,8.56452804390796,8.564530661631201,8.564516204795463,8.56451964264904,8.564532748786407,8.564527565635787,8.56451974199509,8.564524625281715,8.564528244933632,8.564531730968655,8.564516240050706,8.56451742789574,-0.34047167140031914,-0.2699680196534604,-2.201768077517391,-0.5942848176890109,-0.2135650982559734,-0.3545724017496909,-0.5801840873396391,-0.4391767838459215,-0.1712629072078581,-0.4955797052434085,-0.08665852511162757,-0.12896071615974286,False,False,False,False,False,False,False,False,False,False,False,False,54.26349079999999,8.564576158,0,0.78028104,41.55
inter,194.0,6.5,5.0605113434766915,4.91235460020921,4.932639841377576,5.108420170393552,4.868469524866472,4.984971645444719,5.111052842939482,5.082606821227307,4.976010991432348,4.868469516935758,4.614017175819696,4.834615363497494,0.6034676212143933,0.4697842793857173,0.5361029129796163,0.6705763398770757,0.44275063439049694,0.5246891795896176,0.6750974727200815,0.6323381851172741,0.5178265957535243,0.4430129211093292,0.6147653330538257,0.7783600612460682,0.07170566881949295,0.05582012635256945,0.06370067957891133,0.07968037134497565,0.0526077921029663,0.06234439191969565,0.08021763399430458,0.07513641632984484,0.061528916700632215,0.05263895881466569,0.0730481958546364,0.09248886667492376,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,30.32247680267375,27.549743096323287,29.231001340344047,31.351142438293966,26.827408140266943,28.838702624306027,31.409841964928738,30.78779212442737,28.672822666857872,26.827408140267693,31.49283535245732,33.23452149702093,9.882508379067602,9.882515196392337,9.882511814402816,9.88250495678685,9.882516575001922,9.882512396458337,9.882504726226854,9.882506906782373,9.882512746423123,9.882516561626332,9.882507802928725,9.882499460240913,-0.7776192687696999,-0.636612690756763,-2.244087680104243,-0.8904245311800494,-0.5943107173528819,-0.6789146641606442,-0.8763238733787557,-0.8199212421735809,-0.3404988769295955,-1.228840318411098,-0.10078769430760284,-0.19949229891665865,False,False,False,False,False,False,False,False,False,False,False,False,240.0926783,9.882495438,0,0.852800991,41.55
inter,194.0,7.0,5.617765739125709,5.430199045847502,5.386329639679491,5.666678698717213,5.368747265867111,5.547977054207943,5.688275518525266,5.636434673369363,5.525386865280184,5.438295002429537,5.0053709928472445,5.238141079801284,0.7075345302769439,0.5601993322343374,0.5851430128748955,0.7628601914240465,0.5261843012946844,0.6430417501664142,0.7916026607501168,0.7282610581217024,0.6254093339474971,0.5656011285518351,0.7025749382990778,0.8339205995473434,0.07716461845665817,0.0610950236138569,0.06381554954373815,0.08319903247139976,0.0573851401063187,0.0701304359545172,0.08633402667438324,0.07942526843636344,0.06820729870107921,0.06168417861146984,0.07662367554283431,0.09094975996220897,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,29.967814887417944,27.41001348772153,28.122148647464428,30.715058327192803,26.661464923481308,28.963043851422754,31.05727332647313,30.248610459858554,28.652019671967572,27.51159768064173,31.16102283063509,32.38430982545662,11.167232664812069,11.167241033291733,11.167239616517687,11.16722952237444,11.167242965308645,11.167236327932125,11.167227889833317,11.167231487567737,11.167237329434268,11.167240726475553,11.167232946511518,11.16722548622023,-0.9186503531795491,-0.7494433400333749,-2.512016393639355,-1.0173544441814837,-0.7071415867468314,-0.8340468466064619,-1.0314550286103317,-0.9468515220372448,-0.4110293137410267,-1.5954784057642453,-0.11491704073522205,-0.2136211317371569,True,True,True,True,True,True,True,True,True,True,True,True,397.87064310000005,11.16714386,0,0.929128737,41.55
